# BUSCO version is: 5.8.2 
# The lineage dataset is: diptera_odb12 (Creation date: 2026-06-16, number of genomes: 76, number of BUSCOs: 5067)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
174429at7147	Complete	SUPER_3	95372571	95371857	-	431.8	224	https://v12-1.orthodb.org/?query=174429at7147	tRNA (guanine-N(7)-)-methyltransferase
174436at7147	Complete	SUPER_1	75842858	75840356	-	544.9	295	https://v12-1.orthodb.org/?query=174436at7147	probable serine hydrolase
174522at7147	Complete	SUPER_1	350925086	350903401	-	1336.0	688	https://v12-1.orthodb.org/?query=174522at7147	sodium-dependent neutral amino acid transporter B(0)AT3
174700at7147	Complete	SUPER_3	4302967	4301639	-	768.6	418	https://v12-1.orthodb.org/?query=174700at7147	protein disulfide-isomerase TMX3
174772at7147	Complete	SUPER_2	18596092	18587051	-	1257.8	581	https://v12-1.orthodb.org/?query=174772at7147	sphingomyelin phosphodiesterase
174920at7147	Complete	SUPER_3	45096414	45095773	-	286.4	166	https://v12-1.orthodb.org/?query=174920at7147	TM2 domain-containing protein CG10795
174922at7147	Complete	SUPER_1	351448239	351449357	+	691.2	346	https://v12-1.orthodb.org/?query=174922at7147	Ferrochelatase
175088at7147	Complete	SUPER_3	254411412	254404846	-	627.3	309	https://v12-1.orthodb.org/?query=175088at7147	dual specificity mitogen-activated protein kinase kinase 6
175249at7147	Complete	SUPER_2	37948195	37949282	+	469.3	246	https://v12-1.orthodb.org/?query=175249at7147	cleavage and polyadenylation specificity factor subunit 4
175325at7147	Complete	SUPER_3	167851382	167852189	+	505.8	219	https://v12-1.orthodb.org/?query=175325at7147	ras-related protein Rab-3
175402at7147	Complete	SUPER_1	271687602	271662402	-	552.7	331	https://v12-1.orthodb.org/?query=175402at7147	N-acetyl-D-glucosamine kinase
175405at7147	Complete	SUPER_3	295076920	295074290	-	465.4	276	https://v12-1.orthodb.org/?query=175405at7147	CAAX prenyl protease 2
175661at7147	Missing
175710at7147	Complete	SUPER_1	3699833	3711507	+	861.3	315	https://v12-1.orthodb.org/?query=175710at7147	Lipase
175715at7147	Complete	SUPER_2	221893010	221894619	+	806.8	472	https://v12-1.orthodb.org/?query=175715at7147	cysteine sulfinic acid decarboxylase
175731at7147	Complete	SUPER_3	177616531	177615156	-	883.8	433	https://v12-1.orthodb.org/?query=175731at7147	Protein henna
175770at7147	Complete	SUPER_2	232846533	232847058	+	315.2	157	https://v12-1.orthodb.org/?query=175770at7147	actin-related protein 2/3 complex subunit 3
175870at7147	Complete	SUPER_3	164197161	164168616	-	5438.9	3458	https://v12-1.orthodb.org/?query=175870at7147	laminin A
175877at7147	Complete	SUPER_3	289106852	289106108	-	377.8	223	https://v12-1.orthodb.org/?query=175877at7147	platelet-activating factor acetylhydrolase IB subunit beta homolog
175942at7147	Complete	SUPER_2	95834812	95747864	-	1299.3	631	https://v12-1.orthodb.org/?query=175942at7147	long-chain-fatty-acid--CoA ligase 5
176148at7147	Complete	SUPER_2	41619056	41618213	-	444.1	228	https://v12-1.orthodb.org/?query=176148at7147	YEATS domain-containing protein 4
176312at7147	Complete	SUPER_3	54632651	54632300	-	187.4	115	https://v12-1.orthodb.org/?query=176312at7147	coiled-coil-helix-coiled-coil-helix domain-containing protein 1
176314at7147	Duplicated	SUPER_2	10648587	10642339	-	1181.8	512	https://v12-1.orthodb.org/?query=176314at7147	chitin deacetylase 1
176314at7147	Duplicated	SUPER_2	10679637	10675441	-	1140.0	512	https://v12-1.orthodb.org/?query=176314at7147	chitin deacetylase 1
176414at7147	Complete	SUPER_3	8095142	8094544	-	332.0	171	https://v12-1.orthodb.org/?query=176414at7147	ubiquitin-conjugating enzyme E2 C
176436at7147	Complete	SUPER_3	122028858	122029899	+	466.3	310	https://v12-1.orthodb.org/?query=176436at7147	Peroxisomal targeting signal 2 receptor
176480at7147	Complete	SUPER_2	9825722	9822500	-	2137.1	1045	https://v12-1.orthodb.org/?query=176480at7147	DNA polymerase delta catalytic subunit
176483at7147	Complete	SUPER_2	168397690	168390508	-	471.2	217	https://v12-1.orthodb.org/?query=176483at7147	Ras-related protein Rab-39B
176507at7147	Complete	SUPER_1	165753342	165751586	-	1031.2	499	https://v12-1.orthodb.org/?query=176507at7147	chitin deacetylase 1
176512at7147	Complete	SUPER_1	310357851	310362730	+	957.3	698	https://v12-1.orthodb.org/?query=176512at7147	E3 ubiquitin-protein ligase MGRN1
176583at7147	Complete	SUPER_3	164218906	164218327	-	373.3	167	https://v12-1.orthodb.org/?query=176583at7147	N-alpha-acetyltransferase daf-31
176599at7147	Complete	SUPER_2	92083949	92082416	-	376.4	168	https://v12-1.orthodb.org/?query=176599at7147	60S ribosomal protein L11
176618at7147	Complete	SUPER_3	138674292	138675276	+	556.5	316	https://v12-1.orthodb.org/?query=176618at7147	dimethyladenosine transferase 1, mitochondrial
176674at7147	Complete	SUPER_2	265214969	265179937	-	354.7	175	https://v12-1.orthodb.org/?query=176674at7147	myophilin
176776at7147	Complete	SUPER_2	345392917	345378415	-	982.9	545	https://v12-1.orthodb.org/?query=176776at7147	organic cation transporter protein
176783at7147	Complete	SUPER_1	139791143	139791872	+	278.3	199	https://v12-1.orthodb.org/?query=176783at7147	metallo-beta-lactamase domain-containing protein 1
177018at7147	Missing
177041at7147	Complete	SUPER_2	9790725	9793000	+	1213.6	658	https://v12-1.orthodb.org/?query=177041at7147	calpain C
177120at7147	Complete	SUPER_1	339902992	339901788	-	604.3	329	https://v12-1.orthodb.org/?query=177120at7147	Torso-like protein
177434at7147	Complete	SUPER_1	308449056	308552152	+	9614.7	4473	https://v12-1.orthodb.org/?query=177434at7147	low-density lipoprotein receptor-related protein 2
177450at7147	Complete	SUPER_3	169469478	169514104	+	646.5	327	https://v12-1.orthodb.org/?query=177450at7147	pyruvate dehydrogenase (acetyl-transferring) kinase, mitochondrial
177507at7147	Complete	SUPER_3	80205212	80246997	+	723.3	492	https://v12-1.orthodb.org/?query=177507at7147	insulin-like growth factor-binding protein complex acid labile subunit
177533at7147	Complete	SUPER_1	43058035	43057069	-	650.5	319	https://v12-1.orthodb.org/?query=177533at7147	Sphingolipid delta(4)-desaturase DES1
177608at7147	Complete	SUPER_3	270792827	270792176	-	220.9	163	https://v12-1.orthodb.org/?query=177608at7147	UDP-N-acetylglucosamine transferase subunit ALG14 homolog
177652at7147	Complete	SUPER_3	291849531	291846589	-	901.7	391	https://v12-1.orthodb.org/?query=177652at7147	actin-related protein 2
177735at7147	Complete	SUPER_3	80281810	80254374	-	1391.2	744	https://v12-1.orthodb.org/?query=177735at7147	protein zer-1 homolog
177818at7147	Complete	SUPER_3	159674273	159675459	+	616.5	374	https://v12-1.orthodb.org/?query=177818at7147	transmembrane protein 43 homolog
177883at7147	Complete	SUPER_1	317082694	317083947	+	631.4	402	https://v12-1.orthodb.org/?query=177883at7147	GDP-fucose protein O-fucosyltransferase 2
177913at7147	Complete	SUPER_3	295039162	295038116	-	408.3	292	https://v12-1.orthodb.org/?query=177913at7147	nucleic acid dioxygenase ALKBH1
178178at7147	Complete	SUPER_1	224547457	224496750	-	1097.2	646	https://v12-1.orthodb.org/?query=178178at7147	soluble guanylate cyclase 89Db-like
178207at7147	Complete	SUPER_3	176043627	176029174	-	702.0	349	https://v12-1.orthodb.org/?query=178207at7147	probable deoxyhypusine synthase
178219at7147	Complete	SUPER_3	6236717	6191191	-	1792.0	799	https://v12-1.orthodb.org/?query=178219at7147	Hillarin
178237at7147	Complete	SUPER_1	65452637	65453126	+	259.0	155	https://v12-1.orthodb.org/?query=178237at7147	Thyrostimulin beta-5 subunit
178266at7147	Complete	SUPER_3	157103799	157119236	+	367.5	228	https://v12-1.orthodb.org/?query=178266at7147	vacuolar protein sorting-associated protein 21
178353at7147	Complete	SUPER_2	202332466	202338242	+	1223.9	605	https://v12-1.orthodb.org/?query=178353at7147	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase
178354at7147	Complete	SUPER_2	232028385	232016087	-	807.6	398	https://v12-1.orthodb.org/?query=178354at7147	Abhydrolase domain-containing protein 2
178536at7147	Complete	SUPER_3	175954382	175955535	+	594.3	334	https://v12-1.orthodb.org/?query=178536at7147	Nucleoporin SEH1
178759at7147	Complete	SUPER_3	64118763	64117572	-	733.6	389	https://v12-1.orthodb.org/?query=178759at7147	PCI domain-containing protein 2
178820at7147	Complete	SUPER_2	15877214	15878385	+	524.0	327	https://v12-1.orthodb.org/?query=178820at7147	activator of 90 kDa heat shock protein ATPase homolog 1
178822at7147	Complete	SUPER_3	126609316	126610412	+	712.7	346	https://v12-1.orthodb.org/?query=178822at7147	tRNA N6-adenosine threonylcarbamoyltransferase
178903at7147	Complete	SUPER_3	297120397	297119302	-	668.0	333	https://v12-1.orthodb.org/?query=178903at7147	oxygen-dependent coproporphyrinogen-III oxidase
178910at7147	Complete	SUPER_3	95475579	95585493	+	354.2	202	https://v12-1.orthodb.org/?query=178910at7147	mediator of RNA polymerase II transcription subunit 20
178987at7147	Duplicated	HAP1_SCAFFOLD_866	2289	3293	+	415.8	215	https://v12-1.orthodb.org/?query=178987at7147	ras-related protein Rab-9A
178987at7147	Duplicated	SUPER_1	119820422	119821426	+	415.8	215	https://v12-1.orthodb.org/?query=178987at7147	ras-related protein Rab-9A
178990at7147	Complete	SUPER_3	75979783	75980301	+	218.8	124	https://v12-1.orthodb.org/?query=178990at7147	respirasome Complex Assembly Factor 1
179062at7147	Complete	SUPER_3	97482950	97479084	-	2100.8	1195	https://v12-1.orthodb.org/?query=179062at7147	Isoleucine--tRNA ligase
179198at7147	Complete	SUPER_2	353193032	353194471	+	683.7	383	https://v12-1.orthodb.org/?query=179198at7147	General transcription factor IIH subunit 2
179205at7147	Complete	SUPER_1	35265229	35266621	+	144.5	110	https://v12-1.orthodb.org/?query=179205at7147	eukaryotic translation initiation factor 4E-binding protein
179363at7147	Complete	SUPER_2	264867675	264865849	-	1089.7	566	https://v12-1.orthodb.org/?query=179363at7147	2-hydroxyacyl-CoA lyase
179461at7147	Complete	SUPER_2	175867110	175868052	+	336.7	281	https://v12-1.orthodb.org/?query=179461at7147	RWD domain-containing protein 2A
179741at7147	Complete	SUPER_2	263528262	263530835	+	1551.6	763	https://v12-1.orthodb.org/?query=179741at7147	small G protein signaling modulator 3 homolog
179778at7147	Complete	SUPER_3	53664740	53668814	+	2400.3	1296	https://v12-1.orthodb.org/?query=179778at7147	tectonin beta-propeller repeat-containing protein
179870at7147	Complete	SUPER_3	177144901	177146484	+	916.5	406	https://v12-1.orthodb.org/?query=179870at7147	actin-related protein 3
179947at7147	Complete	SUPER_3	299945619	299944754	-	255.7	238	https://v12-1.orthodb.org/?query=179947at7147	U6 snRNA phosphodiesterase
180001at7147	Complete	SUPER_2	350436916	350437927	+	523.8	330	https://v12-1.orthodb.org/?query=180001at7147	8-oxo-dGDP phosphatase NUDT18
180122at7147	Complete	SUPER_3	291655202	291655835	+	240.7	159	https://v12-1.orthodb.org/?query=180122at7147	FAD-linked sulfhydryl oxidase ALR
180254at7147	Complete	SUPER_2	340590555	340666738	+	1372.3	916	https://v12-1.orthodb.org/?query=180254at7147	semaphorin-5A
180257at7147	Complete	SUPER_3	105078365	105080165	+	943.8	513	https://v12-1.orthodb.org/?query=180257at7147	Importin subunit alpha
180262at7147	Complete	SUPER_3	13109921	13109372	-	300.8	146	https://v12-1.orthodb.org/?query=180262at7147	myosin-2 essential light chain
180334at7147	Complete	SUPER_3	37704951	37705693	+	498.1	212	https://v12-1.orthodb.org/?query=180334at7147	GTP-binding nuclear protein Ran
180405at7147	Complete	SUPER_1	7242511	7247107	+	1325.6	697	https://v12-1.orthodb.org/?query=180405at7147	prolyl endopeptidase
180421at7147	Complete	SUPER_2	263845474	263846321	+	333.5	188	https://v12-1.orthodb.org/?query=180421at7147	UMP-CMP kinase
180472at7147	Complete	SUPER_1	299730049	299728944	-	560.4	335	https://v12-1.orthodb.org/?query=180472at7147	tRNA-dihydrouridine(20a/20b) synthase 
180476at7147	Complete	SUPER_3	125460209	125459177	-	647.4	319	https://v12-1.orthodb.org/?query=180476at7147	eukaryotic translation initiation factor 3 subunit i
180799at7147	Complete	SUPER_1	111613185	111613982	+	494.5	219	https://v12-1.orthodb.org/?query=180799at7147	uncharacterized protein, isoform A
180813at7147	Complete	SUPER_3	6491310	6492464	+	557.9	259	https://v12-1.orthodb.org/?query=180813at7147	40S ribosomal protein S4
180822at7147	Complete	SUPER_1	64765911	64763097	-	1706.8	905	https://v12-1.orthodb.org/?query=180822at7147	cytosolic 10-formyltetrahydrofolate dehydrogenase
180842at7147	Complete	SUPER_3	7140069	7140652	+	223.6	129	https://v12-1.orthodb.org/?query=180842at7147	mitochondrial ribosomal protein S28
181020at7147	Complete	SUPER_2	11444746	11443780	-	344.0	203	https://v12-1.orthodb.org/?query=181020at7147	Protein preli-like
181073at7147	Complete	SUPER_3	988533	987156	-	1017.9	435	https://v12-1.orthodb.org/?query=181073at7147	AP-2 complex subunit mu
181091at7147	Duplicated	SUPER_3	254425173	254423596	-	199.5	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	3140305	3140584	+	195.0	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	8954597	8954318	-	194.0	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	9312681	9312960	+	194.0	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	8410319	8410598	+	193.0	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	6364325	6364604	+	191.0	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	HAP1_SCAFFOLD_101	62451	62730	+	191.0	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	7820195	7819916	-	190.9	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	7130715	7130997	+	190.9	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	8558848	8558566	-	188.2	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	3746408	3746687	+	186.5	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	8804992	8805274	+	185.3	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	9459314	9459032	-	185.3	86	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	4699936	4699666	-	194.9	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	1163843	1164113	+	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	1295142	1295412	+	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	3446957	3447227	+	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	3986974	3987244	+	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	4261874	4262144	+	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	4952362	4952092	-	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	5151050	5150780	-	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	846487	846757	+	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	969331	969601	+	194.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	12029586	12029316	-	193.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	5380111	5380381	+	193.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	5720866	5720596	-	193.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	6012802	6012532	-	193.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	7000188	6999918	-	191.9	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	7039788	7040058	+	191.9	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	7336688	7336418	-	191.9	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	7376238	7376508	+	191.9	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	HAP1_SCAFFOLD_173	114271	114541	+	190.5	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181091at7147	Duplicated	SUPER_Y	6789875	6790145	+	189.8	84	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181105at7147	Complete	SUPER_3	229893354	229891064	-	1357.4	688	https://v12-1.orthodb.org/?query=181105at7147	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial
181338at7147	Complete	SUPER_2	347888818	347889402	+	297.5	154	https://v12-1.orthodb.org/?query=181338at7147	40S ribosomal protein S19a
181362at7147	Complete	SUPER_1	323886209	323930272	+	337.1	155	https://v12-1.orthodb.org/?query=181362at7147	AP-1 complex subunit sigma-2
181433at7147	Complete	SUPER_2	233998336	233995940	-	1034.0	554	https://v12-1.orthodb.org/?query=181433at7147	serine/threonine-protein kinase polo
181571at7147	Complete	SUPER_3	271432037	271430401	-	925.9	431	https://v12-1.orthodb.org/?query=181571at7147	adenosylhomocysteinase
181624at7147	Complete	SUPER_3	171303069	171324814	+	2844.2	1590	https://v12-1.orthodb.org/?query=181624at7147	laminin subunit gamma-1
181802at7147	Complete	SUPER_3	78055840	78056614	+	305.5	228	https://v12-1.orthodb.org/?query=181802at7147	uncharacterized protein LOC106617238 isoform X1
181851at7147	Complete	SUPER_2	140626163	140622980	-	327.3	196	https://v12-1.orthodb.org/?query=181851at7147	Protein jagunal
181903at7147	Complete	SUPER_2	341701902	341682002	-	385.1	193	https://v12-1.orthodb.org/?query=181903at7147	Ras-related protein Rab-35
181909at7147	Complete	SUPER_1	189213811	189333035	+	1782.4	944	https://v12-1.orthodb.org/?query=181909at7147	unconventional myosin ID
182092at7147	Complete	SUPER_3	119234169	119242284	+	360.1	179	https://v12-1.orthodb.org/?query=182092at7147	ubiquitin-conjugating enzyme E2 W
182096at7147	Complete	SUPER_3	35399591	35398993	-	284.4	175	https://v12-1.orthodb.org/?query=182096at7147	B9 domain-containing protein 2
182157at7147	Complete	SUPER_1	29661410	29660572	-	284.0	212	https://v12-1.orthodb.org/?query=182157at7147	replication protein A 32 kDa subunit
182238at7147	Complete	SUPER_3	292156460	292160388	+	426.7	211	https://v12-1.orthodb.org/?query=182238at7147	Protein obstructor-E
182257at7147	Complete	SUPER_3	284195604	284181302	-	2021.6	1292	https://v12-1.orthodb.org/?query=182257at7147	uncharacterized protein LOC129762150 isoform X1
182448at7147	Complete	SUPER_3	47521297	47526209	+	2656.3	1212	https://v12-1.orthodb.org/?query=182448at7147	splicing factor 3B subunit 3
182746at7147	Complete	SUPER_3	4002765	3995320	-	283.5	149	https://v12-1.orthodb.org/?query=182746at7147	selenoprotein
182762at7147	Missing
182777at7147	Complete	SUPER_2	356227586	356228647	+	344.6	318	https://v12-1.orthodb.org/?query=182777at7147	uncharacterized protein LOC120772794
182927at7147	Complete	SUPER_3	37714935	37717740	+	1254.4	718	https://v12-1.orthodb.org/?query=182927at7147	Spermatogenesis-associated protein 20
182952at7147	Complete	SUPER_3	131842704	131844297	+	726.5	428	https://v12-1.orthodb.org/?query=182952at7147	probable cytosolic Fe-S cluster assembly factor AGAP009023
183133at7147	Complete	SUPER_3	167891768	167891472	-	160.7	77	https://v12-1.orthodb.org/?query=183133at7147	Signal recognition particle 9 kDa protein
183135at7147	Complete	SUPER_3	80486833	80328199	-	1572.2	848	https://v12-1.orthodb.org/?query=183135at7147	peroxidasin
183177at7147	Complete	SUPER_1	340037162	340036230	-	453.3	243	https://v12-1.orthodb.org/?query=183177at7147	Proteasome subunit alpha type-6
183298at7147	Complete	SUPER_3	108262311	108264045	+	1185.6	578	https://v12-1.orthodb.org/?query=183298at7147	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
183317at7147	Complete	SUPER_1	1716307	1723194	+	1821.7	1623	https://v12-1.orthodb.org/?query=183317at7147	disks large homolog 5
183493at7147	Complete	SUPER_3	131846466	131847199	+	431.2	217	https://v12-1.orthodb.org/?query=183493at7147	ribulose-phosphate 3-epimerase
183624at7147	Complete	SUPER_1	324238073	324241586	+	2812.1	1169	https://v12-1.orthodb.org/?query=183624at7147	DNA-directed RNA polymerase II subunit RPB2
183669at7147	Complete	SUPER_1	337299677	337300247	+	296.9	147	https://v12-1.orthodb.org/?query=183669at7147	calmodulin-like protein 4
183738at7147	Complete	SUPER_1	29667412	29668123	+	428.9	216	https://v12-1.orthodb.org/?query=183738at7147	Trafficking protein particle complex subunit 4
183899at7147	Complete	SUPER_1	351455889	351451886	-	2887.5	1274	https://v12-1.orthodb.org/?query=183899at7147	Cytoplasmic FMR1-interacting protein
184064at7147	Complete	SUPER_1	189571025	189569078	-	906.2	620	https://v12-1.orthodb.org/?query=184064at7147	uncharacterized protein LOC120421953 isoform X1
184147at7147	Complete	SUPER_1	337409828	337409057	-	279.1	249	https://v12-1.orthodb.org/?query=184147at7147	elongator complex protein 6
184186at7147	Complete	SUPER_3	77032027	77029665	-	288.3	175	https://v12-1.orthodb.org/?query=184186at7147	receptor expression-enhancing protein 5
184187at7147	Complete	SUPER_2	15565128	15563564	-	329.4	171	https://v12-1.orthodb.org/?query=184187at7147	translationally-controlled tumor protein homolog
184229at7147	Complete	SUPER_3	3244329	3242905	-	771.6	412	https://v12-1.orthodb.org/?query=184229at7147	Fumarylacetoacetase
184401at7147	Complete	SUPER_3	201070619	201122739	+	438.8	193	https://v12-1.orthodb.org/?query=184401at7147	GTP-binding protein SAR1b
184426at7147	Complete	SUPER_1	5268408	5269927	+	759.5	475	https://v12-1.orthodb.org/?query=184426at7147	uncharacterized protein LOC6032681 isoform X1
184445at7147	Complete	SUPER_3	151216763	151217314	+	228.9	120	https://v12-1.orthodb.org/?query=184445at7147	NADH dehydrogenase 
184526at7147	Complete	SUPER_1	145866069	145863409	-	1126.7	753	https://v12-1.orthodb.org/?query=184526at7147	WD repeat-containing protein mio
184601at7147	Complete	SUPER_1	353764738	353763274	-	813.7	456	https://v12-1.orthodb.org/?query=184601at7147	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial
184633at7147	Complete	SUPER_3	205221180	205217652	-	1785.3	842	https://v12-1.orthodb.org/?query=184633at7147	Glutamate 
184640at7147	Complete	SUPER_3	294976392	294981953	+	2569.8	1137	https://v12-1.orthodb.org/?query=184640at7147	splicing factor 3B subunit 1
184647at7147	Complete	SUPER_1	226308513	226307968	-	279.5	144	https://v12-1.orthodb.org/?query=184647at7147	Trafficking protein particle complex subunit 1
184965at7147	Complete	SUPER_3	141005308	140992072	-	1894.4	883	https://v12-1.orthodb.org/?query=184965at7147	transportin-1
185066at7147	Complete	SUPER_2	321022824	321015253	-	4261.8	2239	https://v12-1.orthodb.org/?query=185066at7147	Serine/threonine-protein kinase Tor
185073at7147	Complete	SUPER_3	255752022	255753342	+	919.8	393	https://v12-1.orthodb.org/?query=185073at7147	Eukaryotic initiation factor 4A-III
185176at7147	Complete	SUPER_2	309645428	309638149	-	4011.5	1959	https://v12-1.orthodb.org/?query=185176at7147	phosphatidylinositol 4-kinase alpha
185245at7147	Complete	SUPER_1	121335520	121369557	+	1939.1	1073	https://v12-1.orthodb.org/?query=185245at7147	alpha-mannosidase 2
185268at7147	Complete	SUPER_3	134562681	134563194	+	282.4	153	https://v12-1.orthodb.org/?query=185268at7147	NADH dehydrogenase 
185345at7147	Complete	SUPER_1	63429238	63430708	+	1007.0	486	https://v12-1.orthodb.org/?query=185345at7147	serine--tRNA ligase, cytoplasmic
185360at7147	Complete	SUPER_1	67065562	67067030	+	623.5	371	https://v12-1.orthodb.org/?query=185360at7147	Phospholipase A2 group XV
185368at7147	Complete	SUPER_2	109337118	109335389	-	1100.9	550	https://v12-1.orthodb.org/?query=185368at7147	protein fem-1 homolog CG6966
185471at7147	Complete	SUPER_2	354009951	354008056	-	1355.6	606	https://v12-1.orthodb.org/?query=185471at7147	ATP-binding cassette sub-family E member 1
185704at7147	Complete	SUPER_3	278114641	278115945	+	803.7	387	https://v12-1.orthodb.org/?query=185704at7147	Tryptophan--tRNA ligase, cytoplasmic
185722at7147	Complete	SUPER_1	251146582	251143234	-	1971.4	1024	https://v12-1.orthodb.org/?query=185722at7147	dihydropyrimidine dehydrogenase 
185824at7147	Complete	SUPER_2	263585034	263584405	-	292.4	134	https://v12-1.orthodb.org/?query=185824at7147	60S ribosomal protein L32
185832at7147	Complete	SUPER_3	177349404	177347902	-	765.7	468	https://v12-1.orthodb.org/?query=185832at7147	probable glutamate--tRNA ligase, mitochondrial
185835at7147	Complete	SUPER_1	204107748	204039427	-	994.3	502	https://v12-1.orthodb.org/?query=185835at7147	set1/Ash2 histone methyltransferase complex subunit ASH2
185954at7147	Duplicated	SUPER_3	62800333	62804653	+	2418.5	1162	https://v12-1.orthodb.org/?query=185954at7147	coatomer subunit alpha
185954at7147	Duplicated	SUPER_3	62824984	62829187	+	2400.9	1162	https://v12-1.orthodb.org/?query=185954at7147	coatomer subunit alpha
186042at7147	Duplicated	SUPER_2	84794422	84793196	-	780.3	383	https://v12-1.orthodb.org/?query=186042at7147	eukaryotic translation initiation factor 3 subunit M
186042at7147	Duplicated	SUPER_2	84801570	84800363	-	755.1	379	https://v12-1.orthodb.org/?query=186042at7147	eukaryotic translation initiation factor 3 subunit M
186069at7147	Complete	SUPER_2	149190224	149196354	+	844.5	465	https://v12-1.orthodb.org/?query=186069at7147	major facilitator superfamily domain-containing protein 8
186132at7147	Complete	SUPER_1	58040125	58038622	-	843.3	431	https://v12-1.orthodb.org/?query=186132at7147	Solute carrier family 17 member 9
186197at7147	Complete	SUPER_3	291349096	291350199	+	433.0	209	https://v12-1.orthodb.org/?query=186197at7147	BTB/POZ domain-containing protein KCTD5
186220at7147	Complete	SUPER_1	64421664	64422710	+	407.9	282	https://v12-1.orthodb.org/?query=186220at7147	hemK methyltransferase family member 1
186300at7147	Complete	SUPER_1	275882990	275884621	+	754.2	476	https://v12-1.orthodb.org/?query=186300at7147	serine/threonine-protein kinase ULK3
186332at7147	Complete	SUPER_2	312604263	312606061	+	754.1	348	https://v12-1.orthodb.org/?query=186332at7147	probable isocitrate dehydrogenase 
