buscoID	query_chr	position	assigned_alg	status
165949at7147	OZ223789.1	263565429.0	d4	assigned
165956at7147	OZ223790.1	42295415.5	d1	assigned
166048at7147	OZ223789.1	351472503.5	NA	unassigned
166120at7147	OZ223788.1	10601291.0	NA	unassigned
166165at7147	OZ223790.1	169062125.0	d1	assigned
166172at7147	OZ223789.1	35482240.0	d2	assigned
166186at7147	OZ223789.1	89462307.5	NA	unassigned
166235at7147	OZ223789.1	243995685.5	NA	unassigned
166242at7147	OZ223788.1	6896382.0	d5	assigned
166329at7147	OZ223789.1	17643685.5	NA	unassigned
166427at7147	OZ223788.1	18272370.5	d5	assigned
166453at7147	OZ223788.1	244389321.5	d3	assigned
166470at7147	OZ223790.1	229982605.5	d3	assigned
166496at7147	OZ223790.1	97496844.5	d1	assigned
166517at7147	OZ223788.1	159893113.0	d5	assigned
166570at7147	OZ223789.1	356374728.5	NA	unassigned
166641at7147	OZ223788.1	163170787.5	d5	assigned
166642at7147	OZ223789.1	125174991.0	NA	unassigned
166675at7147	OZ223788.1	224967967.0	NA	unassigned
166680at7147	OZ223788.1	250433867.0	d3	assigned
166700at7147	OZ223789.1	42718316.0	d1	assigned
166740at7147	OZ223789.1	295396170.5	NA	unassigned
166761at7147	OZ223790.1	100353195.0	d1	assigned
166809at7147	OZ223790.1	300063870.0	d3	assigned
166819at7147	OZ223790.1	299954862.0	d3	assigned
166851at7147	OZ223791.1	9186502.5	d6	assigned
166880at7147	OZ223790.1	121168934.0	NA	unassigned
166881at7147	OZ223789.1	118363314.5	d2	assigned
166882at7147	OZ223788.1	10670563.5	d5	assigned
166906at7147	OZ223789.1	260496858.5	d4	assigned
166924at7147	OZ223788.1	41405625.5	d5	assigned
166932at7147	OZ223788.1	266840372.0	d3	assigned
166933at7147	OZ223790.1	226382532.5	NA	unassigned
166974at7147	OZ223789.1	164600788.5	d1	assigned
167011at7147	OZ223790.1	35601571.0	d1	assigned
167029at7147	OZ223788.1	94098049.5	d5	assigned
167066at7147	OZ223788.1	126580813.5	d3	assigned
167068at7147	OZ223790.1	291351897.0	d3	assigned
167175at7147	OZ223788.1	3533611.5	d5	assigned
167199at7147	OZ223788.1	146699935.0	d1	assigned
167257at7147	OZ223790.1	92590156.0	d1	assigned
167285at7147	OZ223789.1	72079132.5	NA	unassigned
167369at7147	OZ223788.1	351161608.0	d3	assigned
167382at7147	OZ223789.1	344714552.0	d1	assigned
167382at7147	OZ223789.1	344736260.0	d1	assigned
167430at7147	OZ223788.1	299091056.0	NA	unassigned
167499at7147	OZ223790.1	166875534.0	d1	assigned
167517at7147	OZ223790.1	175461877.0	d1	assigned
167536at7147	OZ223788.1	297434956.0	d3	assigned
167579at7147	OZ223789.1	323611542.5	d4	assigned
167630at7147	OZ223789.1	202394403.0	d4	assigned
167748at7147	OZ223789.1	111252672.0	d4	assigned
167786at7147	OZ223788.1	101626354.0	d5	assigned
167791at7147	OZ223788.1	155498420.5	NA	unassigned
167826at7147	OZ223790.1	53198073.0	d1	assigned
167851at7147	OZ223790.1	297993938.5	NA	unassigned
167857at7147	OZ223790.1	91959989.5	d1	assigned
167892at7147	OZ223788.1	75636401.0	d1	assigned
167970at7147	OZ223790.1	179810263.0	d1	assigned
167972at7147	OZ223788.1	149056801.5	d5	assigned
168032at7147	OZ223790.1	291668425.0	d3	assigned
168060at7147	OZ223788.1	187482391.5	d5	assigned
168077at7147	OZ223789.1	285037991.0	d2	assigned
168081at7147	CBCUAM010000169.1	95133.5	d2	assigned
168081at7147	OZ223789.1	103543286.5	d2	assigned
168086at7147	OZ223790.1	192604182.0	d1	assigned
168090at7147	OZ223789.1	236983982.5	d5	assigned
168094at7147	OZ223789.1	19525379.0	NA	unassigned
168098at7147	OZ223790.1	176976665.5	d1	assigned
168223at7147	OZ223788.1	349399823.5	NA	unassigned
168244at7147	OZ223788.1	109533832.0	d5	assigned
168247at7147	OZ223790.1	155623551.5	NA	unassigned
168261at7147	OZ223789.1	214852029.5	d4	assigned
168291at7147	OZ223788.1	62838810.0	d1	assigned
168362at7147	OZ223790.1	270644920.5	d3	assigned
168384at7147	OZ223790.1	106385208.5	d1	assigned
168393at7147	OZ223790.1	9797356.5	NA	unassigned
168424at7147	OZ223789.1	3275061.5	d2	assigned
168465at7147	OZ223788.1	242384339.0	d2	assigned
168480at7147	OZ223789.1	347813828.0	NA	unassigned
168538at7147	OZ223788.1	222367854.5	NA	unassigned
168583at7147	OZ223790.1	80156256.5	d1	assigned
168588at7147	OZ223788.1	2486530.5	d5	assigned
168607at7147	OZ223788.1	331856131.0	d3	assigned
168613at7147	OZ223789.1	294882722.0	NA	unassigned
168643at7147	OZ223788.1	173033630.5	d5	assigned
168660at7147	OZ223791.1	906980.5	d6	assigned
168677at7147	OZ223788.1	26244634.0	d5	assigned
168682at7147	OZ223788.1	1161662.5	d5	assigned
168738at7147	OZ223789.1	112738384.0	d4	assigned
168795at7147	OZ223789.1	42742159.5	d3	assigned
168806at7147	OZ223789.1	295364683.0	NA	unassigned
168829at7147	OZ223789.1	187394411.0	d2	assigned
168836at7147	OZ223788.1	333897062.5	d3	assigned
168846at7147	OZ223789.1	238687420.0	NA	unassigned
168852at7147	OZ223789.1	251394885.0	d4	assigned
168883at7147	OZ223788.1	9067476.5	NA	unassigned
168889at7147	OZ223789.1	131362812.5	NA	unassigned
168895at7147	OZ223789.1	321639547.5	d4	assigned
168942at7147	OZ223788.1	48369281.5	d5	assigned
168959at7147	OZ223788.1	7259820.0	NA	unassigned
168968at7147	OZ223790.1	201042585.0	d3	assigned
168969at7147	OZ223790.1	284019097.0	NA	unassigned
168971at7147	OZ223789.1	72863683.0	NA	unassigned
168975at7147	OZ223788.1	117522663.5	d5	assigned
168990at7147	OZ223789.1	90432420.5	d2	assigned
169033at7147	OZ223789.1	196527988.0	NA	unassigned
169119at7147	OZ223789.1	9325229.5	NA	unassigned
169134at7147	OZ223790.1	174178668.5	NA	unassigned
169142at7147	OZ223789.1	224578463.0	d4	assigned
169165at7147	OZ223789.1	284516801.5	d2	assigned
169175at7147	OZ223789.1	100050995.5	d2	assigned
169184at7147	OZ223789.1	202253149.0	NA	unassigned
169217at7147	OZ223790.1	1791992.5	d1	assigned
169297at7147	OZ223788.1	352198143.0	d3	assigned
169311at7147	OZ223788.1	84303762.0	NA	unassigned
169345at7147	OZ223788.1	319463255.0	d3	assigned
169351at7147	OZ223789.1	9003955.5	d2	assigned
171356at7147	OZ223789.1	231877506.5	NA	unassigned
171365at7147	OZ223788.1	39715852.5	d5	assigned
171492at7147	OZ223790.1	179267510.5	d4	assigned
171548at7147	OZ223790.1	44808617.5	d1	assigned
171662at7147	OZ223789.1	153573167.0	d2	assigned
171757at7147	OZ223790.1	246844235.5	d3	assigned
171855at7147	OZ223788.1	174026356.5	d5	assigned
172045at7147	OZ223789.1	350744085.5	d4	assigned
172172at7147	OZ223788.1	332332203.0	d3	assigned
172179at7147	OZ223790.1	177030414.5	d1	assigned
172192at7147	OZ223790.1	285653006.0	d3	assigned
172210at7147	OZ223790.1	226395279.5	d3	assigned
172299at7147	OZ223788.1	35171235.5	d5	assigned
172317at7147	OZ223789.1	153096320.0	NA	unassigned
172362at7147	OZ223789.1	31788511.0	d2	assigned
172493at7147	OZ223790.1	299946398.0	NA	unassigned
172545at7147	OZ223789.1	263516167.5	d1	assigned
172608at7147	OZ223790.1	106390614.5	d1	assigned
172610at7147	OZ223790.1	151215315.5	d1	assigned
172656at7147	OZ223790.1	156846199.0	d1	assigned
172688at7147	OZ223790.1	198394606.0	NA	unassigned
172797at7147	OZ223789.1	168424389.5	NA	unassigned
173146at7147	OZ223789.1	252034095.0	NA	unassigned
173218at7147	OZ223788.1	149055238.0	NA	unassigned
173520at7147	OZ223789.1	126360637.5	NA	unassigned
173526at7147	OZ223790.1	157097139.0	NA	unassigned
173527at7147	OZ223790.1	138987310.5	d1	assigned
173539at7147	OZ223789.1	89135016.5	NA	unassigned
173667at7147	OZ223790.1	295299613.0	NA	unassigned
173684at7147	OZ223789.1	242883045.0	d4	assigned
173828at7147	OZ223789.1	53806548.0	d2	assigned
173922at7147	OZ223790.1	114988343.5	d1	assigned
174026at7147	OZ223788.1	250970972.5	d3	assigned
174040at7147	OZ223788.1	26034255.5	d5	assigned
174429at7147	OZ223790.1	95372214.0	NA	unassigned
174436at7147	OZ223788.1	75841607.0	d5	assigned
174522at7147	OZ223788.1	350914243.5	d3	assigned
174700at7147	OZ223790.1	4302303.0	NA	unassigned
174772at7147	OZ223789.1	18591571.5	d2	assigned
174920at7147	OZ223790.1	45096093.5	d1	assigned
174922at7147	OZ223788.1	351448798.0	d3	assigned
175088at7147	OZ223790.1	254408129.0	d3	assigned
175249at7147	OZ223789.1	37948738.5	d4	assigned
175325at7147	OZ223790.1	167851785.5	d1	assigned
175402at7147	OZ223788.1	271675002.0	d3	assigned
175405at7147	OZ223790.1	295075605.0	NA	unassigned
175710at7147	OZ223788.1	3705670.0	d5	assigned
175715at7147	OZ223789.1	221893814.5	d4	assigned
175731at7147	OZ223790.1	177615843.5	d1	assigned
175770at7147	OZ223789.1	232846795.5	d4	assigned
175870at7147	OZ223790.1	164182888.5	d1	assigned
175877at7147	OZ223790.1	289106480.0	d3	assigned
175942at7147	OZ223789.1	95791338.0	d2	assigned
176148at7147	OZ223789.1	41618634.5	NA	unassigned
176312at7147	OZ223790.1	54632475.5	NA	unassigned
176314at7147	OZ223789.1	10645463.0	d2	assigned
176314at7147	OZ223789.1	10677539.0	d2	assigned
176414at7147	OZ223790.1	8094843.0	d1	assigned
176436at7147	OZ223790.1	122029378.5	d1	assigned
176480at7147	OZ223789.1	9824111.0	d2	assigned
176483at7147	OZ223789.1	168394099.0	d3	assigned
176507at7147	OZ223788.1	165752464.0	NA	unassigned
176512at7147	OZ223788.1	310360290.5	d3	assigned
176583at7147	OZ223790.1	164218616.5	NA	unassigned
176599at7147	OZ223789.1	92083182.5	NA	unassigned
176618at7147	OZ223790.1	138674784.0	d2	assigned
176674at7147	OZ223789.1	265197453.0	d4	assigned
176776at7147	OZ223789.1	345385666.0	NA	unassigned
176783at7147	OZ223788.1	139791507.5	NA	unassigned
177041at7147	OZ223789.1	9791862.5	d2	assigned
177120at7147	OZ223788.1	339902390.0	d3	assigned
177434at7147	OZ223788.1	308500604.0	d3	assigned
177450at7147	OZ223790.1	169491791.0	NA	unassigned
177507at7147	OZ223790.1	80226104.5	d1	assigned
177533at7147	OZ223788.1	43057552.0	d1	assigned
177608at7147	OZ223790.1	270792501.5	d3	assigned
177652at7147	OZ223790.1	291848060.0	d3	assigned
177735at7147	OZ223790.1	80268092.0	d1	assigned
177818at7147	OZ223790.1	159674866.0	d1	assigned
177883at7147	OZ223788.1	317083320.5	d3	assigned
177913at7147	OZ223790.1	295038639.0	d3	assigned
178178at7147	OZ223788.1	224522103.5	NA	unassigned
178207at7147	OZ223790.1	176036400.5	NA	unassigned
178219at7147	OZ223790.1	6213954.0	d1	assigned
178237at7147	OZ223788.1	65452881.5	d5	assigned
178266at7147	OZ223790.1	157111517.5	d1	assigned
178353at7147	OZ223789.1	202335354.0	d4	assigned
178354at7147	OZ223789.1	232022236.0	d5	assigned
178536at7147	OZ223790.1	175954958.5	d1	assigned
178759at7147	OZ223790.1	64118167.5	d3	assigned
178820at7147	OZ223789.1	15877799.5	d2	assigned
178822at7147	OZ223790.1	126609864.0	d1	assigned
178903at7147	OZ223790.1	297119849.5	d3	assigned
178910at7147	OZ223790.1	95530536.0	d2	assigned
178987at7147	CBCUAM010000821.1	2791.0	d5	assigned
178987at7147	OZ223788.1	119820924.0	d5	assigned
178990at7147	OZ223790.1	75980042.0	NA	unassigned
179062at7147	OZ223790.1	97481017.0	NA	unassigned
179198at7147	OZ223789.1	353193751.5	d2	assigned
179205at7147	OZ223788.1	35265925.0	d5	assigned
179363at7147	OZ223789.1	264866762.0	NA	unassigned
179461at7147	OZ223789.1	175867581.0	NA	unassigned
179741at7147	OZ223789.1	263529548.5	NA	unassigned
179778at7147	OZ223790.1	53666777.0	d1	assigned
179870at7147	OZ223790.1	177145692.5	NA	unassigned
179947at7147	OZ223790.1	299945186.5	d3	assigned
180001at7147	OZ223789.1	350437421.5	d4	assigned
180122at7147	OZ223790.1	291655518.5	d3	assigned
180254at7147	OZ223789.1	340628646.5	d4	assigned
180257at7147	OZ223790.1	105079265.0	NA	unassigned
180262at7147	OZ223790.1	13109646.5	NA	unassigned
180334at7147	OZ223790.1	37705322.0	d1	assigned
180405at7147	OZ223788.1	7244809.0	d5	assigned
180421at7147	OZ223789.1	263845897.5	d4	assigned
180472at7147	OZ223788.1	299729496.5	NA	unassigned
180476at7147	OZ223790.1	125459693.0	d1	assigned
180799at7147	OZ223788.1	111613583.5	d5	assigned
180813at7147	OZ223790.1	6491887.0	d1	assigned
180822at7147	OZ223788.1	64764504.0	NA	unassigned
180842at7147	OZ223790.1	7140360.5	d1	assigned
181020at7147	OZ223789.1	11444263.0	d2	assigned
181073at7147	OZ223790.1	987844.5	d1	assigned
181091at7147	OZ223790.1	254424384.5	NA	unassigned
181091at7147	OZ223792.1	3140444.5	NA	unassigned
181091at7147	OZ223792.1	8954457.5	NA	unassigned
181091at7147	OZ223792.1	9312820.5	NA	unassigned
181091at7147	OZ223792.1	8410458.5	NA	unassigned
181091at7147	OZ223792.1	6364464.5	NA	unassigned
181091at7147	CBCUAM010000077.1	62590.5	NA	unassigned
181091at7147	OZ223792.1	7820055.5	NA	unassigned
181091at7147	OZ223792.1	7130856.0	NA	unassigned
181091at7147	OZ223792.1	8558707.0	NA	unassigned
181091at7147	OZ223792.1	3746547.5	NA	unassigned
181091at7147	OZ223792.1	8805133.0	NA	unassigned
181091at7147	OZ223792.1	9459173.0	NA	unassigned
181091at7147	OZ223792.1	4699801.0	NA	unassigned
181091at7147	OZ223792.1	1163978.0	NA	unassigned
181091at7147	OZ223792.1	1295277.0	NA	unassigned
181091at7147	OZ223792.1	3447092.0	NA	unassigned
181091at7147	OZ223792.1	3987109.0	NA	unassigned
181091at7147	OZ223792.1	4262009.0	NA	unassigned
181091at7147	OZ223792.1	4952227.0	NA	unassigned
181091at7147	OZ223792.1	5150915.0	NA	unassigned
181091at7147	OZ223792.1	846622.0	NA	unassigned
181091at7147	OZ223792.1	969466.0	NA	unassigned
181091at7147	OZ223792.1	12029451.0	NA	unassigned
181091at7147	OZ223792.1	5380246.0	NA	unassigned
181091at7147	OZ223792.1	5720731.0	NA	unassigned
181091at7147	OZ223792.1	6012667.0	NA	unassigned
181091at7147	OZ223792.1	7000053.0	NA	unassigned
181091at7147	OZ223792.1	7039923.0	NA	unassigned
181091at7147	OZ223792.1	7336553.0	NA	unassigned
181091at7147	OZ223792.1	7376373.0	NA	unassigned
181091at7147	CBCUAM010000147.1	114406.0	NA	unassigned
181091at7147	OZ223792.1	6790010.0	NA	unassigned
181105at7147	OZ223790.1	229892209.0	d3	assigned
181338at7147	OZ223789.1	347889110.0	NA	unassigned
181362at7147	OZ223788.1	323908240.5	NA	unassigned
181433at7147	OZ223789.1	233997138.0	d4	assigned
181571at7147	OZ223790.1	271431219.0	NA	unassigned
181624at7147	OZ223790.1	171313941.5	d1	assigned
181802at7147	OZ223790.1	78056227.0	d3	assigned
181851at7147	OZ223789.1	140624571.5	d4	assigned
181903at7147	OZ223789.1	341691952.0	NA	unassigned
181909at7147	OZ223788.1	189273423.0	d5	assigned
182092at7147	OZ223790.1	119238226.5	d1	assigned
182096at7147	OZ223790.1	35399292.0	d1	assigned
182157at7147	OZ223788.1	29660991.0	d3	assigned
182238at7147	OZ223790.1	292158424.0	d3	assigned
182257at7147	OZ223790.1	284188453.0	d3	assigned
182448at7147	OZ223790.1	47523753.0	d1	assigned
182746at7147	OZ223790.1	3999042.5	d1	assigned
182777at7147	OZ223789.1	356228116.5	d4	assigned
182927at7147	OZ223790.1	37716337.5	NA	unassigned
182952at7147	OZ223790.1	131843500.5	NA	unassigned
183133at7147	OZ223790.1	167891620.0	NA	unassigned
183135at7147	OZ223790.1	80407516.0	d1	assigned
183177at7147	OZ223788.1	340036696.0	NA	unassigned
183298at7147	OZ223790.1	108263178.0	d1	assigned
183317at7147	OZ223788.1	1719750.5	d5	assigned
183493at7147	OZ223790.1	131846832.5	d1	assigned
183624at7147	OZ223788.1	324239829.5	d3	assigned
183669at7147	OZ223788.1	337299962.0	d3	assigned
183738at7147	OZ223788.1	29667767.5	d5	assigned
183899at7147	OZ223788.1	351453887.5	d3	assigned
184064at7147	OZ223788.1	189570051.5	d5	assigned
184147at7147	OZ223788.1	337409442.5	d3	assigned
184186at7147	OZ223790.1	77030846.0	d1	assigned
184187at7147	OZ223789.1	15564346.0	NA	unassigned
184229at7147	OZ223790.1	3243617.0	d1	assigned
184401at7147	OZ223790.1	201096679.0	d3	assigned
184426at7147	OZ223788.1	5269167.5	NA	unassigned
184445at7147	OZ223790.1	151217038.5	d1	assigned
184526at7147	OZ223788.1	145864739.0	d5	assigned
184601at7147	OZ223788.1	353764006.0	d3	assigned
184633at7147	OZ223790.1	205219416.0	d4	assigned
184640at7147	OZ223790.1	294979172.5	d3	assigned
184647at7147	OZ223788.1	226308240.5	NA	unassigned
184965at7147	OZ223790.1	140998690.0	d1	assigned
185066at7147	OZ223789.1	321019038.5	d5	assigned
185073at7147	OZ223790.1	255752682.0	d3	assigned
185176at7147	OZ223789.1	309641788.5	d2	assigned
185245at7147	OZ223788.1	121352538.5	d3	assigned
185268at7147	OZ223790.1	134562937.5	d1	assigned
185345at7147	OZ223788.1	63429973.0	d5	assigned
185360at7147	OZ223788.1	67066296.0	d5	assigned
185368at7147	OZ223789.1	109336253.5	d4	assigned
185471at7147	OZ223789.1	354009003.5	d4	assigned
185704at7147	OZ223790.1	278115293.0	NA	unassigned
185722at7147	OZ223788.1	251144908.0	d3	assigned
185824at7147	OZ223789.1	263584719.5	d4	assigned
185832at7147	OZ223790.1	177348653.0	d4	assigned
185835at7147	OZ223788.1	204073587.5	d3	assigned
185954at7147	OZ223790.1	62802493.0	NA	unassigned
185954at7147	OZ223790.1	62827085.5	NA	unassigned
186042at7147	OZ223789.1	84793809.0	d2	assigned
186042at7147	OZ223789.1	84800966.5	d2	assigned
186069at7147	OZ223789.1	149193289.0	d2	assigned
186132at7147	OZ223788.1	58039373.5	d5	assigned
186197at7147	OZ223790.1	291349647.5	d3	assigned
186220at7147	OZ223788.1	64422187.0	NA	unassigned
186300at7147	OZ223788.1	275883805.5	d3	assigned
186332at7147	OZ223789.1	312605162.0	d4	assigned
186358at7147	OZ223788.1	282943486.0	d3	assigned
186586at7147	OZ223789.1	285880865.5	d4	assigned
186601at7147	OZ223788.1	191603663.0	d5	assigned
186650at7147	OZ223790.1	291340977.0	d3	assigned
186698at7147	OZ223789.1	104021999.0	NA	unassigned
186856at7147	OZ223790.1	80268811.5	d1	assigned
186856at7147	OZ223790.1	80288115.5	d1	assigned
186862at7147	OZ223788.1	137844460.0	NA	unassigned
186970at7147	OZ223790.1	269179683.0	d3	assigned
187010at7147	OZ223789.1	5218214.0	d2	assigned
187313at7147	OZ223788.1	355037993.5	NA	unassigned
187437at7147	OZ223789.1	15603349.0	NA	unassigned
187453at7147	OZ223788.1	226365536.5	NA	unassigned
187558at7147	OZ223788.1	195704702.5	NA	unassigned
187585at7147	OZ223790.1	7146025.0	d1	assigned
187621at7147	OZ223788.1	124683215.5	d3	assigned
187777at7147	OZ223790.1	3952437.5	d1	assigned
187806at7147	OZ223788.1	29620511.5	d5	assigned
187864at7147	OZ223790.1	115241194.5	d1	assigned
187993at7147	OZ223788.1	109211257.5	NA	unassigned
188173at7147	OZ223788.1	339884802.0	NA	unassigned
188541at7147	OZ223789.1	354827089.5	d4	assigned
188746at7147	OZ223790.1	285739112.0	d3	assigned
188824at7147	OZ223789.1	125199676.0	d2	assigned
188966at7147	OZ223790.1	107892910.0	NA	unassigned
189185at7147	OZ223788.1	89113269.0	NA	unassigned
189269at7147	OZ223789.1	308274404.5	NA	unassigned
189418at7147	OZ223788.1	63598506.0	NA	unassigned
189615at7147	OZ223788.1	145011871.0	d5	assigned
189702at7147	OZ223788.1	167004290.0	d5	assigned
189709at7147	OZ223789.1	41615309.5	NA	unassigned
189734at7147	OZ223789.1	137894627.0	d3	assigned
189734at7147	OZ223789.1	19519566.0	d3	assigned
189871at7147	OZ223790.1	152428848.5	d1	assigned
189891at7147	OZ223789.1	148491085.0	NA	unassigned
190022at7147	OZ223788.1	351301068.0	d3	assigned
190060at7147	OZ223788.1	189208293.5	d2	assigned
190063at7147	OZ223788.1	67069248.5	d5	assigned
190114at7147	OZ223789.1	254064491.0	d4	assigned
190150at7147	OZ223789.1	16569245.5	d2	assigned
190176at7147	OZ223790.1	51851263.0	NA	unassigned
190195at7147	OZ223788.1	171001209.0	NA	unassigned
190305at7147	OZ223788.1	312710236.5	d3	assigned
190309at7147	OZ223789.1	4207222.0	d2	assigned
190340at7147	OZ223789.1	356723655.5	d4	assigned
190351at7147	OZ223789.1	243827659.5	NA	unassigned
190773at7147	OZ223788.1	20757879.0	d5	assigned
190806at7147	OZ223790.1	297112137.5	d1	assigned
190815at7147	OZ223789.1	236273651.0	NA	unassigned
190820at7147	OZ223789.1	356001370.0	d4	assigned
190896at7147	OZ223788.1	125414551.0	d3	assigned
191072at7147	OZ223790.1	139198660.5	d2	assigned
191118at7147	OZ223790.1	46807.5	d5	assigned
191233at7147	OZ223788.1	7947180.5	NA	unassigned
191269at7147	OZ223788.1	351855721.0	d3	assigned
191342at7147	OZ223788.1	125924881.5	d3	assigned
191396at7147	OZ223789.1	343045650.0	d4	assigned
191479at7147	OZ223789.1	53403136.5	d2	assigned
191822at7147	OZ223790.1	57969295.5	NA	unassigned
191851at7147	OZ223790.1	106618806.0	NA	unassigned
191941at7147	OZ223789.1	92077242.5	d4	assigned
191962at7147	OZ223788.1	245665312.0	d3	assigned
191968at7147	OZ223789.1	345099907.0	d4	assigned
191981at7147	OZ223789.1	17638951.5	d2	assigned
192144at7147	OZ223790.1	64354822.5	d1	assigned
192217at7147	OZ223788.1	332334782.5	d3	assigned
192253at7147	OZ223790.1	276777536.5	d3	assigned
192335at7147	OZ223788.1	330373937.5	d3	assigned
192402at7147	OZ223790.1	61316475.5	NA	unassigned
192411at7147	OZ223789.1	45553877.5	d2	assigned
192487at7147	OZ223789.1	263582544.0	d4	assigned
192573at7147	OZ223789.1	201912413.0	NA	unassigned
192597at7147	OZ223788.1	125417831.5	d3	assigned
192665at7147	OZ223790.1	159660037.5	NA	unassigned
192691at7147	OZ223790.1	66582331.0	d6	assigned
192691at7147	OZ223790.1	66610696.0	d6	assigned
192868at7147	OZ223788.1	62110509.0	d5	assigned
192881at7147	OZ223790.1	172753312.5	d1	assigned
192958at7147	OZ223789.1	348584721.0	d4	assigned
193077at7147	OZ223788.1	353000736.0	d3	assigned
193108at7147	OZ223788.1	58302972.0	d3	assigned
193127at7147	OZ223789.1	336385005.0	d4	assigned
193196at7147	OZ223790.1	17895249.0	NA	unassigned
193405at7147	OZ223789.1	236350918.5	NA	unassigned
193528at7147	OZ223788.1	161523244.0	d5	assigned
193600at7147	OZ223788.1	7979420.0	d5	assigned
193617at7147	OZ223788.1	75857056.5	d5	assigned
193617at7147	OZ223788.1	75845835.5	d5	assigned
193652at7147	OZ223790.1	294307049.5	d3	assigned
193698at7147	OZ223790.1	206070590.5	d3	assigned
193727at7147	OZ223790.1	290225488.0	NA	unassigned
193757at7147	OZ223790.1	294650337.0	d3	assigned
193781at7147	OZ223788.1	180241503.5	d5	assigned
193917at7147	OZ223789.1	84561219.5	NA	unassigned
193941at7147	OZ223789.1	231966158.0	NA	unassigned
193947at7147	OZ223789.1	148387103.5	d4	assigned
193949at7147	OZ223789.1	104000947.5	d2	assigned
194155at7147	OZ223788.1	271728842.5	d3	assigned
194212at7147	OZ223790.1	3992265.0	d1	assigned
194287at7147	OZ223789.1	254943439.5	d4	assigned
194345at7147	OZ223789.1	14391927.0	d2	assigned
194370at7147	OZ223788.1	26259114.0	d5	assigned
194578at7147	OZ223790.1	298078649.0	d3	assigned
194600at7147	OZ223789.1	163583726.0	NA	unassigned
194613at7147	OZ223788.1	58315417.5	NA	unassigned
194811at7147	OZ223789.1	145200370.0	d2	assigned
194890at7147	OZ223790.1	252970468.0	d3	assigned
195027at7147	OZ223790.1	291396562.0	d3	assigned
195060at7147	OZ223788.1	328510960.5	d4	assigned
195214at7147	OZ223790.1	203815702.5	d3	assigned
195218at7147	OZ223788.1	332566948.5	d3	assigned
195218at7147	OZ223790.1	262984038.0	d3	assigned
195384at7147	OZ223789.1	252967559.5	d4	assigned
195477at7147	OZ223790.1	273469625.0	d3	assigned
195495at7147	OZ223790.1	135432152.5	d4	assigned
195531at7147	OZ223788.1	323393831.0	d3	assigned
195925at7147	OZ223788.1	163342580.5	d5	assigned
195977at7147	OZ223788.1	302324825.5	d3	assigned
196109at7147	OZ223790.1	138991511.5	d1	assigned
196120at7147	OZ223789.1	117995539.0	NA	unassigned
196145at7147	OZ223788.1	4247868.0	d5	assigned
196429at7147	OZ223789.1	338238118.5	d4	assigned
196431at7147	OZ223790.1	178492845.5	NA	unassigned
196501at7147	OZ223790.1	56802606.5	NA	unassigned
196881at7147	OZ223790.1	370227.0	d1	assigned
196974at7147	OZ223789.1	232130699.5	d4	assigned
196989at7147	OZ223789.1	3829418.5	NA	unassigned
197070at7147	OZ223790.1	252068047.5	d3	assigned
197135at7147	OZ223789.1	118003046.5	d4	assigned
197152at7147	OZ223789.1	309361878.5	NA	unassigned
197174at7147	OZ223789.1	173051780.0	NA	unassigned
197196at7147	OZ223790.1	255751455.5	d3	assigned
197207at7147	OZ223790.1	275788397.0	d3	assigned
197278at7147	OZ223789.1	350938858.5	NA	unassigned
197370at7147	OZ223788.1	7356794.5	NA	unassigned
197375at7147	OZ223788.1	333758907.5	d3	assigned
197411at7147	OZ223789.1	17734991.0	d2	assigned
197434at7147	OZ223789.1	280751895.5	d4	assigned
197467at7147	OZ223788.1	37944097.0	d5	assigned
197512at7147	OZ223788.1	83601886.0	d5	assigned
197548at7147	OZ223790.1	160282006.5	d1	assigned
197569at7147	OZ223789.1	51866934.5	d2	assigned
197632at7147	OZ223788.1	348887204.0	NA	unassigned
197691at7147	OZ223790.1	42521817.5	NA	unassigned
197783at7147	OZ223788.1	109238650.5	d4	assigned
197875at7147	OZ223788.1	16749138.5	NA	unassigned
197894at7147	OZ223788.1	63418835.0	d3	assigned
197948at7147	OZ223790.1	62783746.5	d1	assigned
197958at7147	OZ223790.1	19892568.5	d1	assigned
198148at7147	OZ223789.1	89025352.0	d2	assigned
198185at7147	OZ223788.1	7968937.5	d5	assigned
198230at7147	OZ223789.1	50405622.5	d2	assigned
198277at7147	OZ223789.1	307223732.5	d4	assigned
198415at7147	OZ223790.1	26910883.5	NA	unassigned
198499at7147	OZ223788.1	146257858.0	d5	assigned
198673at7147	OZ223789.1	279438930.5	d4	assigned
198742at7147	OZ223789.1	285052012.5	NA	unassigned
199143at7147	OZ223788.1	189908654.5	NA	unassigned
199405at7147	OZ223789.1	252512020.0	NA	unassigned
199444at7147	OZ223790.1	297044040.0	d3	assigned
199473at7147	OZ223790.1	54591162.5	d1	assigned
199531at7147	OZ223789.1	285886697.0	d4	assigned
199566at7147	OZ223788.1	130720204.5	d5	assigned
199581at7147	OZ223788.1	13022397.0	d5	assigned
199691at7147	OZ223790.1	285661635.5	d3	assigned
199717at7147	OZ223790.1	185773186.0	NA	unassigned
199997at7147	OZ223789.1	29362213.5	d2	assigned
200062at7147	OZ223789.1	299415948.0	NA	unassigned
200390at7147	OZ223790.1	271338094.5	d3	assigned
200445at7147	OZ223789.1	28740324.5	NA	unassigned
