# BUSCO version is: 5.8.2 
# The lineage dataset is: diptera_odb12 (Creation date: 2026-06-16, number of genomes: 76, number of BUSCOs: 5067)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
168291at7147	Complete	SUPER_5	50770033	50808120	+	771.5	504	https://v12-1.orthodb.org/?query=168291at7147	Angiogenic factor with G patch and FHA domains 1
168362at7147	Complete	SUPER_2	5185477	5190939	+	1256.2	659	https://v12-1.orthodb.org/?query=168362at7147	DNA topoisomerase 1
168384at7147	Complete	SUPER_1	24391451	24377272	-	1046.5	798	https://v12-1.orthodb.org/?query=168384at7147	AT-rich interactive domain-containing protein 2
168393at7147	Complete	SUPER_5	85882132	85881259	-	383.3	204	https://v12-1.orthodb.org/?query=168393at7147	nuclear pore glycoprotein p62
168424at7147	Complete	SUPER_2	26980078	26977720	-	404.2	340	https://v12-1.orthodb.org/?query=168424at7147	uncharacterized protein LOC108358962 isoform X1
168465at7147	Complete	SUPER_5	785991	804859	+	881.9	538	https://v12-1.orthodb.org/?query=168465at7147	CTTNBP2 N-terminal-like protein
168480at7147	Complete	SUPER_1	15972738	15966472	-	763.7	576	https://v12-1.orthodb.org/?query=168480at7147	retinal homeobox protein Rx
168538at7147	Complete	SUPER_1	90912497	90937718	+	704.5	530	https://v12-1.orthodb.org/?query=168538at7147	RING finger protein 17
168583at7147	Complete	SUPER_3	23276840	23288562	+	1118.2	786	https://v12-1.orthodb.org/?query=168583at7147	large proline-rich protein bag6
168588at7147	Complete	SUPER_4	26871466	26841063	-	657.2	442	https://v12-1.orthodb.org/?query=168588at7147	LOW QUALITY PROTEIN: hybrid signal transduction histidine kinase K
168607at7147	Complete	SUPER_1	121791147	121804155	+	495.8	342	https://v12-1.orthodb.org/?query=168607at7147	uncharacterized protein LOC115620767 isoform X1
168613at7147	Complete	SUPER_3	94661714	94656875	-	200.5	111	https://v12-1.orthodb.org/?query=168613at7147	uncharacterized protein LOC119650370 isoform X1
168643at7147	Complete	SUPER_4	32013244	32020099	+	684.7	423	https://v12-1.orthodb.org/?query=168643at7147	Ets DNA-binding protein pokkuri
168660at7147	Complete	SUPER_1	26161187	26159867	-	816.3	409	https://v12-1.orthodb.org/?query=168660at7147	single-stranded DNA-binding protein 3
168677at7147	Complete	SUPER_4	103329557	103335496	+	809.8	460	https://v12-1.orthodb.org/?query=168677at7147	Developmental protein eyes absent
168682at7147	Complete	SUPER_4	45638681	45644772	+	687.3	424	https://v12-1.orthodb.org/?query=168682at7147	protein bowel
168738at7147	Complete	SUPER_1	47163237	47155127	-	734.8	459	https://v12-1.orthodb.org/?query=168738at7147	GATA-binding factor A
168749at7147	Complete	SUPER_3	4506635	4496540	-	153.8	158	https://v12-1.orthodb.org/?query=168749at7147	uncharacterized protein LOC120776935
168795at7147	Complete	SUPER_4	38684368	38696461	+	1164.1	960	https://v12-1.orthodb.org/?query=168795at7147	protein xmas
168806at7147	Complete	SUPER_3	96268223	96266450	-	297.3	251	https://v12-1.orthodb.org/?query=168806at7147	DNA-directed RNA polymerase III subunit RPC4
168829at7147	Complete	SUPER_3	101421903	101418581	-	321.2	169	https://v12-1.orthodb.org/?query=168829at7147	Mediator of RNA polymerase II transcription subunit 19
168836at7147	Complete	SUPER_1	94582962	94591830	+	532.8	359	https://v12-1.orthodb.org/?query=168836at7147	Transcription elongation factor B polypeptide 3
168846at7147	Complete	SUPER_1	27991237	28007814	+	328.9	242	https://v12-1.orthodb.org/?query=168846at7147	transcription factor E2F1
168852at7147	Complete	SUPER_1	23189600	23192579	+	343.4	273	https://v12-1.orthodb.org/?query=168852at7147	E3 ubiquitin-protein ligase RNF220
168883at7147	Complete	SUPER_4	93858385	93854770	-	1007.0	757	https://v12-1.orthodb.org/?query=168883at7147	protein tiptop
168889at7147	Complete	SUPER_2	52097971	52096792	-	447.3	339	https://v12-1.orthodb.org/?query=168889at7147	Nuclear speckle splicing regulatory protein 1
168895at7147	Complete	SUPER_2	96848614	96878330	+	991.9	627	https://v12-1.orthodb.org/?query=168895at7147	B-cell lymphoma/leukemia 11A
168942at7147	Complete	SUPER_4	88860762	88859157	-	713.6	471	https://v12-1.orthodb.org/?query=168942at7147	zinc finger protein Elbow
168959at7147	Complete	SUPER_4	107111219	107107596	-	116.6	112	https://v12-1.orthodb.org/?query=168959at7147	SUZ domain-containing protein 1
168968at7147	Complete	SUPER_1	94531257	94488552	-	891.4	661	https://v12-1.orthodb.org/?query=168968at7147	SH3 domain-containing kinase-binding protein 1
168969at7147	Complete	SUPER_5	97427714	97426748	-	323.2	207	https://v12-1.orthodb.org/?query=168969at7147	GATA zinc finger domain-containing protein 1
168971at7147	Complete	SUPER_5	23422607	23420299	-	520.3	385	https://v12-1.orthodb.org/?query=168971at7147	longitudinals lacking protein
168975at7147	Complete	SUPER_4	924779	923958	-	322.9	229	https://v12-1.orthodb.org/?query=168975at7147	tRNA-splicing endonuclease subunit Sen2
168990at7147	Complete	SUPER_3	102021226	102014895	-	831.4	616	https://v12-1.orthodb.org/?query=168990at7147	pro-interleukin-16
169033at7147	Complete	SUPER_2	121114450	121129913	+	840.2	662	https://v12-1.orthodb.org/?query=169033at7147	pneumococcal serine-rich repeat protein isoform X1
169119at7147	Complete	SUPER_2	4789857	4791953	+	631.0	324	https://v12-1.orthodb.org/?query=169119at7147	Non-canonical poly(A) RNA polymerase protein Trf4-1
169134at7147	Complete	SUPER_3	36744103	36741925	-	585.0	386	https://v12-1.orthodb.org/?query=169134at7147	Zinc finger protein
169142at7147	Complete	SUPER_1	1537325	1535206	-	813.1	592	https://v12-1.orthodb.org/?query=169142at7147	Pre-mRNA 3'-end-processing factor FIP1
169165at7147	Complete	SUPER_2	97046916	97031087	-	403.0	352	https://v12-1.orthodb.org/?query=169165at7147	zinc finger CCCH domain-containing protein 18
169173at7147	Duplicated	SUPER_2	108771600	108773801	+	135.5	257	https://v12-1.orthodb.org/?query=169173at7147	RNA polymerase II degradation factor 1
169173at7147	Duplicated	SUPER_1	157705950	157697346	-	127.7	235	https://v12-1.orthodb.org/?query=169173at7147	RNA polymerase II degradation factor 1
169175at7147	Complete	SUPER_2	112484975	112485518	+	200.4	131	https://v12-1.orthodb.org/?query=169175at7147	28 kDa heat- and acid-stable phosphoprotein
169184at7147	Complete	SUPER_5	87769109	87770570	+	619.9	452	https://v12-1.orthodb.org/?query=169184at7147	Nuclear pore complex protein Nup50
169203at7147	Complete	SUPER_5	78144987	78100654	-	254.5	177	https://v12-1.orthodb.org/?query=169203at7147	protein G12-like
169217at7147	Complete	SUPER_3	14657922	14635261	-	719.8	577	https://v12-1.orthodb.org/?query=169217at7147	uncharacterized protein, isoform A
169297at7147	Complete	SUPER_1	93969290	94016435	+	398.6	364	https://v12-1.orthodb.org/?query=169297at7147	Mushroom body large-type Kenyon cell-specific protein 1
169311at7147	Complete	SUPER_4	31450805	31459900	+	791.8	521	https://v12-1.orthodb.org/?query=169311at7147	transport and Golgi organization protein 1
169345at7147	Complete	SUPER_1	91675880	91661027	-	718.6	494	https://v12-1.orthodb.org/?query=169345at7147	peptidyl-prolyl cis-trans isomerase G
169351at7147	Complete	SUPER_5	11104351	11107099	+	348.7	303	https://v12-1.orthodb.org/?query=169351at7147	protein DEK
171356at7147	Complete	SUPER_1	26062201	26062846	+	340.3	167	https://v12-1.orthodb.org/?query=171356at7147	MORN repeat-containing protein 4
171365at7147	Complete	SUPER_4	860536	869390	+	720.4	367	https://v12-1.orthodb.org/?query=171365at7147	kelch domain-containing protein 3
171492at7147	Complete	SUPER_2	120941670	120939311	-	569.1	265	https://v12-1.orthodb.org/?query=171492at7147	protein NipSnap
171548at7147	Complete	SUPER_3	15997884	15990240	-	312.3	138	https://v12-1.orthodb.org/?query=171548at7147	ubiquitin-conjugating enzyme
171662at7147	Complete	SUPER_5	1755986	1755031	-	441.7	201	https://v12-1.orthodb.org/?query=171662at7147	deubiquitinase DESI2
171757at7147	Complete	SUPER_2	107557683	107552535	-	832.0	343	https://v12-1.orthodb.org/?query=171757at7147	DDB1- and CUL4-associated factor 7
171855at7147	Complete	SUPER_4	53570473	53620969	+	282.2	139	https://v12-1.orthodb.org/?query=171855at7147	NADH dehydrogenase 
172045at7147	Complete	SUPER_2	112567571	112565573	-	615.8	290	https://v12-1.orthodb.org/?query=172045at7147	Inositol oxygenase
172172at7147	Complete	SUPER_1	139927171	139928423	+	813.8	371	https://v12-1.orthodb.org/?query=172172at7147	Methionine aminopeptidase 1
172179at7147	Complete	SUPER_3	9652402	9656613	+	994.0	445	https://v12-1.orthodb.org/?query=172179at7147	integrin-linked protein kinase
172192at7147	Complete	SUPER_2	6016851	6020205	+	1243.8	580	https://v12-1.orthodb.org/?query=172192at7147	N-acetylgalactosaminyltransferase 7
172210at7147	Complete	SUPER_5	95687996	95686100	-	463.2	214	https://v12-1.orthodb.org/?query=172210at7147	probable methylthioribulose-1-phosphate dehydratase
172299at7147	Complete	SUPER_4	4367206	4355291	-	724.6	305	https://v12-1.orthodb.org/?query=172299at7147	Serine/threonine-protein phosphatase PP2A
172317at7147	Complete	SUPER_2	112314635	112316377	+	726.3	307	https://v12-1.orthodb.org/?query=172317at7147	Serine/threonine-protein phosphatase 4 catalytic subunit
172362at7147	Complete	SUPER_5	23386685	23386225	-	214.4	101	https://v12-1.orthodb.org/?query=172362at7147	Peptidyl-prolyl cis-trans isomerase Fkbp12
172493at7147	Complete	SUPER_2	100238034	100242575	+	239.6	119	https://v12-1.orthodb.org/?query=172493at7147	protein yippee-like
172545at7147	Complete	SUPER_5	64492703	64494316	+	409.8	182	https://v12-1.orthodb.org/?query=172545at7147	peptidyl-prolyl cis-trans isomerase H
172608at7147	Complete	SUPER_5	93829091	93821867	-	1201.8	589	https://v12-1.orthodb.org/?query=172608at7147	Tyrosine-protein kinase transmembrane receptor Ror2
172610at7147	Complete	SUPER_3	28657972	28657049	-	269.0	122	https://v12-1.orthodb.org/?query=172610at7147	tax1-binding protein 3 homolog
172656at7147	Complete	SUPER_3	22252529	22256974	+	592.3	279	https://v12-1.orthodb.org/?query=172656at7147	LHFPL tetraspan subfamily member 3 protein
172688at7147	Duplicated	SUPER_3	27478436	27476765	-	602.5	293	https://v12-1.orthodb.org/?query=172688at7147	Metallophosphoesterase domain-containing protein 1
172688at7147	Duplicated	SUPER_3	27474772	27472607	-	516.6	292	https://v12-1.orthodb.org/?query=172688at7147	Metallophosphoesterase domain-containing protein 1
172797at7147	Duplicated	SUPER_5	7480845	7481142	+	151.6	78	https://v12-1.orthodb.org/?query=172797at7147	TP53-regulated inhibitor of apoptosis 1
172797at7147	Duplicated	SUPER_5	7481743	7482042	+	151.5	78	https://v12-1.orthodb.org/?query=172797at7147	TP53-regulated inhibitor of apoptosis 1
173146at7147	Complete	SUPER_1	82541600	82542179	+	383.8	184	https://v12-1.orthodb.org/?query=173146at7147	anaphase-promoting complex subunit 10
173218at7147	Complete	SUPER_4	91537888	91537187	-	390.8	209	https://v12-1.orthodb.org/?query=173218at7147	Ankyrin repeat domain-containing protein 49
173520at7147	Complete	SUPER_2	11899177	11900197	+	782.9	337	https://v12-1.orthodb.org/?query=173520at7147	guanine nucleotide-binding protein subunit beta-1
173526at7147	Complete	SUPER_3	47113589	47115579	+	289.4	179	https://v12-1.orthodb.org/?query=173526at7147	uncharacterized protein LOC6032823
173527at7147	Complete	SUPER_3	27172186	27179890	+	504.4	227	https://v12-1.orthodb.org/?query=173527at7147	Cleavage and polyadenylation specificity factor subunit 5
173539at7147	Complete	SUPER_5	25774002	25773511	-	337.7	146	https://v12-1.orthodb.org/?query=173539at7147	mago nashi
173613at7147	Complete	SUPER_2	67758379	67745832	-	276.5	150	https://v12-1.orthodb.org/?query=173613at7147	plasminogen receptor (KT)
173667at7147	Complete	SUPER_2	3315794	3312364	-	485.7	249	https://v12-1.orthodb.org/?query=173667at7147	carbonic anhydrase 2
173684at7147	Complete	SUPER_1	2437768	2443323	+	287.7	136	https://v12-1.orthodb.org/?query=173684at7147	uncharacterized protein, isoform A
173828at7147	Complete	SUPER_5	13450487	13448576	-	327.0	178	https://v12-1.orthodb.org/?query=173828at7147	Phosphopantothenoylcysteine decarboxylase
173922at7147	Complete	SUPER_5	76049480	76057457	+	928.7	526	https://v12-1.orthodb.org/?query=173922at7147	BMP-binding endothelial regulator protein
174026at7147	Complete	SUPER_1	86989384	86977274	-	1177.3	526	https://v12-1.orthodb.org/?query=174026at7147	uncharacterized protein LOC5568318 isoform X1
174040at7147	Complete	SUPER_4	103241851	103238840	-	249.2	119	https://v12-1.orthodb.org/?query=174040at7147	cytochrome c oxidase subunit 5B, mitochondrial
174348at7147	Complete	SUPER_3	48843136	48856653	+	810.3	431	https://v12-1.orthodb.org/?query=174348at7147	Ero1-like protein
174429at7147	Complete	SUPER_2	97566943	97566034	-	462.5	225	https://v12-1.orthodb.org/?query=174429at7147	tRNA (guanine-N(7)-)-methyltransferase
174436at7147	Complete	SUPER_4	13377009	13385952	+	595.7	300	https://v12-1.orthodb.org/?query=174436at7147	probable serine hydrolase
174522at7147	Complete	SUPER_2	92628950	92602310	-	1441.8	688	https://v12-1.orthodb.org/?query=174522at7147	sodium-dependent neutral amino acid transporter B(0)AT3
174700at7147	Complete	SUPER_3	20804914	20806375	+	845.9	419	https://v12-1.orthodb.org/?query=174700at7147	protein disulfide-isomerase TMX3
174772at7147	Complete	SUPER_5	24900478	24905249	+	1317.5	588	https://v12-1.orthodb.org/?query=174772at7147	sphingomyelin phosphodiesterase
174920at7147	Complete	SUPER_5	58259185	58258539	-	308.2	168	https://v12-1.orthodb.org/?query=174920at7147	TM2 domain-containing protein CG10795
174922at7147	Complete	SUPER_1	159817213	159815822	-	758.3	351	https://v12-1.orthodb.org/?query=174922at7147	Ferrochelatase
175088at7147	Complete	SUPER_2	67586050	67566598	-	647.2	309	https://v12-1.orthodb.org/?query=175088at7147	dual specificity mitogen-activated protein kinase kinase 6
175249at7147	Complete	SUPER_5	103120918	103119917	-	475.5	251	https://v12-1.orthodb.org/?query=175249at7147	cleavage and polyadenylation specificity factor subunit 4
175325at7147	Complete	SUPER_5	90489067	90486568	-	510.8	219	https://v12-1.orthodb.org/?query=175325at7147	ras-related protein Rab-3
175402at7147	Complete	SUPER_1	121725731	121734228	+	630.6	330	https://v12-1.orthodb.org/?query=175402at7147	N-acetyl-D-glucosamine kinase
175405at7147	Complete	SUPER_2	43650639	43649641	-	504.7	276	https://v12-1.orthodb.org/?query=175405at7147	CAAX prenyl protease 2
175661at7147	Complete	SUPER_4	91574258	91575656	+	356.3	282	https://v12-1.orthodb.org/?query=175661at7147	protein valois
175710at7147	Complete	SUPER_4	5174596	5170783	-	699.3	318	https://v12-1.orthodb.org/?query=175710at7147	Lipase
175715at7147	Complete	SUPER_3	118797420	118805605	+	884.5	473	https://v12-1.orthodb.org/?query=175715at7147	cysteine sulfinic acid decarboxylase
175731at7147	Complete	SUPER_3	21976746	21969691	-	981.1	448	https://v12-1.orthodb.org/?query=175731at7147	Protein henna
175770at7147	Complete	SUPER_1	11721846	11721206	-	325.5	157	https://v12-1.orthodb.org/?query=175770at7147	actin-related protein 2/3 complex subunit 3
175870at7147	Complete	SUPER_3	15918900	15891928	-	6427.4	3457	https://v12-1.orthodb.org/?query=175870at7147	laminin A
175877at7147	Complete	SUPER_2	3823641	3822839	-	412.4	223	https://v12-1.orthodb.org/?query=175877at7147	platelet-activating factor acetylhydrolase IB subunit beta homolog
175942at7147	Complete	SUPER_3	92696127	92687608	-	1365.1	631	https://v12-1.orthodb.org/?query=175942at7147	long-chain-fatty-acid--CoA ligase 5
176148at7147	Complete	SUPER_3	20221045	20221812	+	491.3	231	https://v12-1.orthodb.org/?query=176148at7147	YEATS domain-containing protein 4
176312at7147	Complete	SUPER_5	98394435	98394801	+	198.8	111	https://v12-1.orthodb.org/?query=176312at7147	coiled-coil-helix-coiled-coil-helix domain-containing protein 1
176314at7147	Complete	SUPER_3	96593348	96579441	-	1230.9	512	https://v12-1.orthodb.org/?query=176314at7147	chitin deacetylase 1
176414at7147	Complete	SUPER_3	16048800	16048203	-	346.7	171	https://v12-1.orthodb.org/?query=176414at7147	ubiquitin-conjugating enzyme E2 C
176436at7147	Complete	SUPER_3	4766239	4767540	+	522.9	309	https://v12-1.orthodb.org/?query=176436at7147	Peroxisomal targeting signal 2 receptor
176480at7147	Complete	SUPER_3	108480348	108476898	-	2286.5	1046	https://v12-1.orthodb.org/?query=176480at7147	DNA polymerase delta catalytic subunit
176483at7147	Complete	SUPER_2	46280643	46278413	-	480.5	217	https://v12-1.orthodb.org/?query=176483at7147	Ras-related protein Rab-39B
176507at7147	Complete	SUPER_4	13213101	13224200	+	1057.8	502	https://v12-1.orthodb.org/?query=176507at7147	chitin deacetylase 1
176512at7147	Complete	SUPER_2	54858067	54860476	+	1155.8	707	https://v12-1.orthodb.org/?query=176512at7147	E3 ubiquitin-protein ligase MGRN1
176583at7147	Complete	SUPER_3	57791387	57790793	-	375.7	179	https://v12-1.orthodb.org/?query=176583at7147	N-alpha-acetyltransferase daf-31
176599at7147	Complete	SUPER_5	1930749	1932145	+	382.8	168	https://v12-1.orthodb.org/?query=176599at7147	60S ribosomal protein L11
176618at7147	Complete	SUPER_3	116842559	116841095	-	641.7	327	https://v12-1.orthodb.org/?query=176618at7147	dimethyladenosine transferase 1, mitochondrial
176674at7147	Complete	SUPER_3	19275788	19303058	+	387.6	175	https://v12-1.orthodb.org/?query=176674at7147	myophilin
176776at7147	Complete	SUPER_1	2018916	1995689	-	1113.8	550	https://v12-1.orthodb.org/?query=176776at7147	organic cation transporter protein
176783at7147	Complete	SUPER_1	36637956	36637311	-	308.5	201	https://v12-1.orthodb.org/?query=176783at7147	metallo-beta-lactamase domain-containing protein 1
177018at7147	Fragmented	SUPER_3	25522784	25558937	+	1202.9	677	https://v12-1.orthodb.org/?query=177018at7147	Voltage-dependent calcium channel subunit alpha-2/delta-3
177041at7147	Complete	SUPER_2	68124088	68108059	-	1362.6	658	https://v12-1.orthodb.org/?query=177041at7147	calpain C
177120at7147	Complete	SUPER_1	163050341	163049137	-	644.0	329	https://v12-1.orthodb.org/?query=177120at7147	Torso-like protein
177434at7147	Complete	SUPER_2	99949858	100008976	+	10104.2	4473	https://v12-1.orthodb.org/?query=177434at7147	low-density lipoprotein receptor-related protein 2
177450at7147	Complete	SUPER_5	87072007	87069375	-	668.9	327	https://v12-1.orthodb.org/?query=177450at7147	pyruvate dehydrogenase (acetyl-transferring) kinase, mitochondrial
177507at7147	Complete	SUPER_3	23316147	23341659	+	880.0	532	https://v12-1.orthodb.org/?query=177507at7147	insulin-like growth factor-binding protein complex acid labile subunit
177533at7147	Complete	SUPER_4	108932678	108936318	+	708.5	321	https://v12-1.orthodb.org/?query=177533at7147	Sphingolipid delta(4)-desaturase DES1
177608at7147	Complete	SUPER_2	33103138	33102574	-	239.6	164	https://v12-1.orthodb.org/?query=177608at7147	UDP-N-acetylglucosamine transferase subunit ALG14 homolog
177652at7147	Complete	SUPER_2	28803875	28811391	+	911.0	392	https://v12-1.orthodb.org/?query=177652at7147	actin-related protein 2
177735at7147	Complete	SUPER_3	65128629	65079114	-	1519.7	749	https://v12-1.orthodb.org/?query=177735at7147	protein zer-1 homolog
177818at7147	Complete	SUPER_3	21362521	21364008	+	676.7	374	https://v12-1.orthodb.org/?query=177818at7147	transmembrane protein 43 homolog
177883at7147	Complete	SUPER_2	108519881	108518519	-	743.4	434	https://v12-1.orthodb.org/?query=177883at7147	GDP-fucose protein O-fucosyltransferase 2
177913at7147	Complete	SUPER_2	4668215	4669392	+	470.2	295	https://v12-1.orthodb.org/?query=177913at7147	nucleic acid dioxygenase ALKBH1
178178at7147	Complete	SUPER_1	33834200	33836171	+	1260.8	646	https://v12-1.orthodb.org/?query=178178at7147	soluble guanylate cyclase 89Db-like
178207at7147	Complete	SUPER_3	17939425	17940611	+	755.7	354	https://v12-1.orthodb.org/?query=178207at7147	probable deoxyhypusine synthase
178219at7147	Complete	SUPER_5	87912941	87883419	-	1802.4	799	https://v12-1.orthodb.org/?query=178219at7147	Hillarin
178237at7147	Complete	SUPER_4	109924601	109924103	-	306.2	160	https://v12-1.orthodb.org/?query=178237at7147	Thyrostimulin beta-5 subunit
178266at7147	Complete	SUPER_5	63254829	63231905	-	391.7	228	https://v12-1.orthodb.org/?query=178266at7147	vacuolar protein sorting-associated protein 21
178353at7147	Complete	SUPER_3	115781471	115778064	-	1292.9	605	https://v12-1.orthodb.org/?query=178353at7147	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase
178354at7147	Complete	SUPER_4	12671209	12697007	+	735.8	342	https://v12-1.orthodb.org/?query=178354at7147	Abhydrolase domain-containing protein 2
178536at7147	Complete	SUPER_5	101408525	101415092	+	646.4	336	https://v12-1.orthodb.org/?query=178536at7147	Nucleoporin SEH1
178759at7147	Complete	SUPER_2	13284264	13286617	+	820.2	392	https://v12-1.orthodb.org/?query=178759at7147	PCI domain-containing protein 2
178820at7147	Complete	SUPER_2	854713	829002	-	539.8	327	https://v12-1.orthodb.org/?query=178820at7147	activator of 90 kDa heat shock protein ATPase homolog 1
178822at7147	Complete	SUPER_3	16172942	16170531	-	744.8	346	https://v12-1.orthodb.org/?query=178822at7147	tRNA N6-adenosine threonylcarbamoyltransferase
178903at7147	Complete	SUPER_4	100040513	100041698	+	691.2	341	https://v12-1.orthodb.org/?query=178903at7147	oxygen-dependent coproporphyrinogen-III oxidase
178910at7147	Complete	SUPER_2	6575468	6574745	-	391.1	209	https://v12-1.orthodb.org/?query=178910at7147	mediator of RNA polymerase II transcription subunit 20
178987at7147	Complete	SUPER_4	84722852	84738039	+	475.4	245	https://v12-1.orthodb.org/?query=178987at7147	ras-related protein Rab-9A
178990at7147	Complete	SUPER_5	98194419	98195204	+	233.4	126	https://v12-1.orthodb.org/?query=178990at7147	respirasome Complex Assembly Factor 1
179062at7147	Complete	SUPER_3	92350476	92345206	-	2319.0	1202	https://v12-1.orthodb.org/?query=179062at7147	Isoleucine--tRNA ligase
179198at7147	Complete	SUPER_3	108357987	108356519	-	775.8	383	https://v12-1.orthodb.org/?query=179198at7147	General transcription factor IIH subunit 2
179205at7147	Complete	SUPER_4	8637998	8636661	-	192.7	114	https://v12-1.orthodb.org/?query=179205at7147	eukaryotic translation initiation factor 4E-binding protein
179363at7147	Complete	SUPER_5	22942330	22953614	+	1197.9	566	https://v12-1.orthodb.org/?query=179363at7147	2-hydroxyacyl-CoA lyase
179461at7147	Complete	SUPER_5	5496929	5497826	+	453.3	286	https://v12-1.orthodb.org/?query=179461at7147	RWD domain-containing protein 2A
179741at7147	Complete	SUPER_1	47558867	47563598	+	1630.5	763	https://v12-1.orthodb.org/?query=179741at7147	small G protein signaling modulator 3 homolog
179778at7147	Complete	SUPER_3	20814950	20767795	-	2478.9	1295	https://v12-1.orthodb.org/?query=179778at7147	tectonin beta-propeller repeat-containing protein
179870at7147	Complete	SUPER_3	53768730	53762827	-	930.6	406	https://v12-1.orthodb.org/?query=179870at7147	actin-related protein 3
179947at7147	Complete	SUPER_1	7317761	7323652	+	338.1	240	https://v12-1.orthodb.org/?query=179947at7147	U6 snRNA phosphodiesterase
180001at7147	Complete	SUPER_1	1577386	1574142	-	645.0	330	https://v12-1.orthodb.org/?query=180001at7147	8-oxo-dGDP phosphatase NUDT18
180122at7147	Complete	SUPER_2	77160582	77161218	+	273.0	163	https://v12-1.orthodb.org/?query=180122at7147	FAD-linked sulfhydryl oxidase ALR
180254at7147	Complete	SUPER_3	118911884	118916311	+	1587.2	918	https://v12-1.orthodb.org/?query=180254at7147	semaphorin-5A
180257at7147	Complete	SUPER_3	90379941	90366154	-	1060.0	525	https://v12-1.orthodb.org/?query=180257at7147	Importin subunit alpha
180262at7147	Complete	SUPER_5	97306318	97309732	+	318.0	146	https://v12-1.orthodb.org/?query=180262at7147	myosin-2 essential light chain
180334at7147	Complete	SUPER_2	116181044	116180332	-	505.6	214	https://v12-1.orthodb.org/?query=180334at7147	GTP-binding nuclear protein Ran
180405at7147	Complete	SUPER_3	27375606	27377859	+	1406.7	702	https://v12-1.orthodb.org/?query=180405at7147	prolyl endopeptidase
180421at7147	Complete	SUPER_1	5621559	5620863	-	378.3	190	https://v12-1.orthodb.org/?query=180421at7147	UMP-CMP kinase
180472at7147	Complete	SUPER_4	106469773	106468594	-	643.8	386	https://v12-1.orthodb.org/?query=180472at7147	tRNA-dihydrouridine(20a/20b) synthase 
180476at7147	Complete	SUPER_4	4622536	4621509	-	698.9	319	https://v12-1.orthodb.org/?query=180476at7147	eukaryotic translation initiation factor 3 subunit i
180799at7147	Complete	SUPER_4	4499429	4496175	-	513.2	219	https://v12-1.orthodb.org/?query=180799at7147	uncharacterized protein, isoform A
180813at7147	Complete	SUPER_3	108585588	108587667	+	582.2	260	https://v12-1.orthodb.org/?query=180813at7147	40S ribosomal protein S4
180822at7147	Complete	SUPER_4	107768389	107771248	+	1895.0	904	https://v12-1.orthodb.org/?query=180822at7147	cytosolic 10-formyltetrahydrofolate dehydrogenase
180842at7147	Complete	SUPER_5	82263447	82262840	-	248.1	130	https://v12-1.orthodb.org/?query=180842at7147	mitochondrial ribosomal protein S28
181020at7147	Complete	SUPER_5	22856306	22854269	-	376.1	204	https://v12-1.orthodb.org/?query=181020at7147	Protein preli-like
181073at7147	Complete	SUPER_1	161796244	161804907	+	1026.8	435	https://v12-1.orthodb.org/?query=181073at7147	AP-2 complex subunit mu
181091at7147	Complete	SUPER_2	70186939	70187846	+	201.8	87	https://v12-1.orthodb.org/?query=181091at7147	small ubiquitin-related modifier 3
181105at7147	Complete	SUPER_2	24641217	24635717	-	1465.8	690	https://v12-1.orthodb.org/?query=181105at7147	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial
181338at7147	Complete	SUPER_2	108034947	108034328	-	321.6	155	https://v12-1.orthodb.org/?query=181338at7147	40S ribosomal protein S19a
181362at7147	Complete	SUPER_1	131831957	131871175	+	337.7	153	https://v12-1.orthodb.org/?query=181362at7147	AP-1 complex subunit sigma-2
181433at7147	Complete	SUPER_3	115439173	115445491	+	1155.6	556	https://v12-1.orthodb.org/?query=181433at7147	serine/threonine-protein kinase polo
181571at7147	Complete	SUPER_2	7137469	7139222	+	976.6	431	https://v12-1.orthodb.org/?query=181571at7147	adenosylhomocysteinase
181624at7147	Complete	SUPER_3	27759360	27748342	-	3278.9	1591	https://v12-1.orthodb.org/?query=181624at7147	laminin subunit gamma-1
181802at7147	Complete	SUPER_1	154361889	154358569	-	373.5	228	https://v12-1.orthodb.org/?query=181802at7147	uncharacterized protein LOC106617238 isoform X1
181851at7147	Complete	SUPER_1	26898898	26896477	-	379.3	196	https://v12-1.orthodb.org/?query=181851at7147	Protein jagunal
181903at7147	Complete	SUPER_2	27814336	27817840	+	396.2	193	https://v12-1.orthodb.org/?query=181903at7147	Ras-related protein Rab-35
181909at7147	Complete	SUPER_4	16244207	16262024	+	1930.6	946	https://v12-1.orthodb.org/?query=181909at7147	unconventional myosin ID
182092at7147	Complete	SUPER_5	74803236	74788615	-	370.6	179	https://v12-1.orthodb.org/?query=182092at7147	ubiquitin-conjugating enzyme E2 W
182096at7147	Complete	SUPER_4	78993088	78992291	-	324.2	176	https://v12-1.orthodb.org/?query=182096at7147	B9 domain-containing protein 2
182157at7147	Complete	SUPER_1	159737414	159738746	+	341.0	212	https://v12-1.orthodb.org/?query=182157at7147	replication protein A 32 kDa subunit
182238at7147	Complete	SUPER_2	26050083	26053274	+	447.5	215	https://v12-1.orthodb.org/?query=182238at7147	Protein obstructor-E
