buscoID	query_chr	position	assigned_alg	status
165659at7147	OZ287663.1	85086308.0	db3a	assigned
165666at7147	OZ287664.1	7483519.0	db2b	assigned
165697at7147	OZ287661.1	92726375.5	db3b	assigned
165708at7147	OZ287664.1	88391574.5	db1b	assigned
165751at7147	OZ287663.1	16147357.0	db1a	assigned
165755at7147	OZ287661.1	114678827.0	db4b	assigned
165770at7147	OZ287664.1	63609979.5	db1b	assigned
165800at7147	OZ287660.1	121782086.0	NA	unassigned
165803at7147	OZ287660.1	131692417.0	db3a	assigned
165814at7147	OZ287663.1	107098168.0	db5	assigned
165857at7147	OZ287661.1	90872464.5	db6	assigned
165864at7147	OZ287663.1	10339827.5	db2b	assigned
165929at7147	OZ287662.1	17743081.5	db1a	assigned
165935at7147	OZ287660.1	9506627.0	db4a	assigned
165944at7147	OZ287663.1	109065665.5	db5	assigned
165949at7147	OZ287664.1	89438420.0	db4a	assigned
165956at7147	OZ287662.1	68963291.5	db1a	assigned
166048at7147	OZ287661.1	11398900.5	db3b	assigned
166120at7147	OZ287663.1	27064438.5	db5	assigned
166159at7147	OZ287664.1	71375652.0	db4a	assigned
166165at7147	OZ287664.1	103740956.5	db1b	assigned
166172at7147	OZ287664.1	10617215.5	db2b	assigned
166186at7147	OZ287664.1	19999595.0	db2b	assigned
166235at7147	OZ287661.1	28531045.0	db4b	assigned
166242at7147	OZ287663.1	96094423.5	db5	assigned
166329at7147	OZ287664.1	16827107.0	db2b	assigned
166427at7147	OZ287663.1	32209295.5	db5	assigned
166453at7147	OZ287660.1	35989592.5	db3a	assigned
166470at7147	OZ287661.1	105850252.5	db3b	assigned
166496at7147	OZ287662.1	32814302.5	db1a	assigned
166517at7147	OZ287663.1	109363968.0	db5	assigned
166570at7147	OZ287664.1	77285637.5	db1b	assigned
166641at7147	OZ287663.1	3558910.0	db5	assigned
166642at7147	OZ287664.1	13988672.5	db2b	assigned
166675at7147	OZ287660.1	146247867.0	db3a	assigned
166680at7147	OZ287661.1	97184716.0	db3b	assigned
166700at7147	OZ287664.1	104096407.0	db1b	assigned
166740at7147	OZ287662.1	100727576.0	db1a	assigned
166761at7147	OZ287662.1	96830240.5	db2a	assigned
166809at7147	OZ287661.1	30558524.0	db3b	assigned
166819at7147	OZ287661.1	91046073.0	db3b	assigned
166851at7147	OZ287663.1	80695234.0	db6	assigned
166880at7147	OZ287660.1	55305068.5	db1b	assigned
166881at7147	OZ287662.1	106143091.0	db2a	assigned
166882at7147	OZ287663.1	80763750.5	db5	assigned
166887at7147	OZ287664.1	102881531.5	db1b	assigned
166906at7147	OZ287661.1	108222183.0	db4b	assigned
166924at7147	OZ287663.1	16979265.0	db5	assigned
166932at7147	OZ287661.1	36252602.5	NA	unassigned
166933at7147	OZ287662.1	111605744.0	db3a	assigned
166974at7147	OZ287664.1	71350281.5	db1b	assigned
166996at7147	OZ287664.1	96448089.0	db1b	assigned
167011at7147	OZ287662.1	751007.5	db1a	assigned
167029at7147	OZ287663.1	11496509.5	db5	assigned
167066at7147	OZ287660.1	83639370.0	db3a	assigned
167068at7147	OZ287661.1	11634917.0	db3b	assigned
167175at7147	OZ287663.1	37147967.5	db5	assigned
167199at7147	OZ287664.1	98436958.5	db1b	assigned
167257at7147	OZ287663.1	96384694.0	db1a	assigned
167285at7147	OZ287662.1	30650885.5	db2b	assigned
167292at7147	OZ287661.1	120598860.0	db4b	assigned
167369at7147	OZ287660.1	131392614.5	NA	unassigned
167382at7147	OZ287660.1	27740397.5	db1a	assigned
167430at7147	OZ287661.1	27197362.5	db3b	assigned
167499at7147	OZ287664.1	103520324.0	db1b	assigned
167517at7147	OZ287662.1	4174379.5	db1a	assigned
167536at7147	OZ287660.1	128936360.5	db3a	assigned
167579at7147	OZ287660.1	32116628.5	db4a	assigned
167580at7147	OZ287660.1	161999955.0	db3a	assigned
167630at7147	OZ287662.1	106086819.5	db1a	assigned
167748at7147	OZ287660.1	26124378.0	db4a	assigned
167786at7147	OZ287663.1	13739676.0	db5	assigned
167791at7147	OZ287664.1	106975840.5	db1b	assigned
167826at7147	OZ287662.1	18548786.0	db1a	assigned
167851at7147	OZ287660.1	159700355.5	db3a	assigned
167857at7147	OZ287664.1	78914631.0	db1b	assigned
167892at7147	OZ287662.1	14339752.0	db1a	assigned
167970at7147	OZ287662.1	28998696.5	db1a	assigned
167972at7147	OZ287663.1	104232361.0	db5	assigned
168021at7147	OZ287663.1	3078271.0	db5	assigned
168032at7147	OZ287660.1	48600160.0	NA	unassigned
168044at7147	OZ287664.1	66935456.5	db1b	assigned
168048at7147	OZ287664.1	107202366.5	NA	unassigned
168060at7147	OZ287663.1	87101903.5	db5	assigned
168077at7147	OZ287662.1	101431403.0	db2a	assigned
168081at7147	OZ287662.1	97540702.5	db2a	assigned
168086at7147	OZ287662.1	59181318.5	db1a	assigned
168090at7147	OZ287661.1	45551810.5	NA	unassigned
168094at7147	OZ287664.1	24046116.5	db2b	assigned
168098at7147	OZ287664.1	87053686.5	db1b	assigned
168223at7147	OZ287660.1	106670548.5	db3a	assigned
168244at7147	OZ287663.1	91988627.5	db5	assigned
168247at7147	OZ287663.1	91580901.0	NA	unassigned
168261at7147	OZ287660.1	41328807.5	db4a	assigned
168291at7147	OZ287664.1	50789076.5	db1b	assigned
168362at7147	OZ287661.1	5188208.0	db3b	assigned
168384at7147	OZ287660.1	24384361.5	db1b	assigned
168393at7147	OZ287664.1	85881695.5	NA	unassigned
168424at7147	OZ287661.1	26978899.0	db2a	assigned
168465at7147	OZ287664.1	795425.0	db6	assigned
168480at7147	OZ287660.1	15969605.0	db4a	assigned
168538at7147	OZ287660.1	90925107.5	db3a	assigned
168583at7147	OZ287662.1	23282701.0	db1a	assigned
168588at7147	OZ287663.1	26856264.5	db5	assigned
168607at7147	OZ287660.1	121797651.0	NA	unassigned
168613at7147	OZ287662.1	94659294.5	db1a	assigned
168643at7147	OZ287663.1	32016671.5	db5	assigned
168660at7147	OZ287660.1	26160527.0	db6	assigned
168677at7147	OZ287663.1	103332526.5	db5	assigned
168682at7147	OZ287663.1	45641726.5	db5	assigned
168738at7147	OZ287660.1	47159182.0	db4a	assigned
168749at7147	OZ287662.1	4501587.5	db1a	assigned
168795at7147	OZ287663.1	38690414.5	db3b	assigned
168806at7147	OZ287662.1	96267336.5	db1a	assigned
168829at7147	OZ287662.1	101420242.0	db2a	assigned
168836at7147	OZ287660.1	94587396.0	db3a	assigned
168846at7147	OZ287660.1	27999525.5	db4a	assigned
168852at7147	OZ287660.1	23191089.5	db4a	assigned
168883at7147	OZ287663.1	93856577.5	db5	assigned
168889at7147	OZ287661.1	52097381.5	NA	unassigned
168895at7147	OZ287661.1	96863472.0	db4b	assigned
168942at7147	OZ287663.1	88859959.5	db5	assigned
168959at7147	OZ287663.1	107109407.5	db5	assigned
168968at7147	OZ287660.1	94509904.5	db3a	assigned
168969at7147	OZ287664.1	97427231.0	db3b	assigned
168971at7147	OZ287664.1	23421453.0	db2b	assigned
168975at7147	OZ287663.1	924368.5	db5	assigned
168990at7147	OZ287662.1	102018060.5	db2a	assigned
169033at7147	OZ287661.1	121122181.5	db4b	assigned
169119at7147	OZ287661.1	4790905.0	db2b	assigned
169134at7147	OZ287662.1	36743014.0	db1a	assigned
169142at7147	OZ287660.1	1536265.5	db4a	assigned
169165at7147	OZ287661.1	97039001.5	db4b	assigned
169173at7147	OZ287661.1	108772700.5	db4b	assigned
169173at7147	OZ287660.1	157701648.0	db4b	assigned
169175at7147	OZ287661.1	112485246.5	db2b	assigned
169184at7147	OZ287664.1	87769839.5	db3b	assigned
169203at7147	OZ287664.1	78122820.5	db1b	assigned
169217at7147	OZ287662.1	14646591.5	db1a	assigned
169297at7147	OZ287660.1	93992862.5	db3a	assigned
169311at7147	OZ287663.1	31455352.5	db5	assigned
169345at7147	OZ287660.1	91668453.5	db3a	assigned
169351at7147	OZ287664.1	11105725.0	db2b	assigned
171356at7147	OZ287660.1	26062523.5	db4a	assigned
171365at7147	OZ287663.1	864963.0	db5	assigned
171492at7147	OZ287661.1	120940490.5	db4b	assigned
171548at7147	OZ287662.1	15994062.0	db1a	assigned
171662at7147	OZ287664.1	1755508.5	db2b	assigned
171757at7147	OZ287661.1	107555109.0	db3b	assigned
171855at7147	OZ287663.1	53595721.0	db5	assigned
172045at7147	OZ287661.1	112566572.0	db4b	assigned
172172at7147	OZ287660.1	139927797.0	db3a	assigned
172179at7147	OZ287662.1	9654507.5	db1a	assigned
172192at7147	OZ287661.1	6018528.0	db3b	assigned
172210at7147	OZ287664.1	95687048.0	db3b	assigned
172299at7147	OZ287663.1	4361248.5	db5	assigned
172317at7147	OZ287661.1	112315506.0	db4b	assigned
172362at7147	OZ287664.1	23386455.0	db2b	assigned
172493at7147	OZ287661.1	100240304.5	db3b	assigned
172545at7147	OZ287664.1	64493509.5	db1b	assigned
172608at7147	OZ287664.1	93825479.0	db1b	assigned
172610at7147	OZ287662.1	28657510.5	db1a	assigned
172656at7147	OZ287662.1	22254751.5	db1a	assigned
172688at7147	OZ287662.1	27477600.5	db1a	assigned
172688at7147	OZ287662.1	27473689.5	db1a	assigned
172797at7147	OZ287664.1	7480993.5	db2b	assigned
172797at7147	OZ287664.1	7481892.5	db2b	assigned
173146at7147	OZ287660.1	82541889.5	db2b	assigned
173218at7147	OZ287663.1	91537537.5	db5	assigned
173520at7147	OZ287661.1	11899687.0	db6	assigned
173526at7147	OZ287662.1	47114584.0	db1a	assigned
173527at7147	OZ287662.1	27176038.0	db1a	assigned
173539at7147	OZ287664.1	25773756.5	db2b	assigned
173613at7147	OZ287661.1	67752105.5	db6	assigned
173667at7147	OZ287661.1	3314079.0	db3b	assigned
173684at7147	OZ287660.1	2440545.5	db4a	assigned
173828at7147	OZ287664.1	13449531.5	db2b	assigned
173922at7147	OZ287664.1	76053468.5	db1b	assigned
174026at7147	OZ287660.1	86983329.0	db3a	assigned
174040at7147	OZ287663.1	103240345.5	db5	assigned
174348at7147	OZ287662.1	48849894.5	db1a	assigned
174429at7147	OZ287661.1	97566488.5	db3b	assigned
174436at7147	OZ287663.1	13381480.5	db5	assigned
174522at7147	OZ287661.1	92615630.0	db3b	assigned
174700at7147	OZ287662.1	20805644.5	db1a	assigned
174772at7147	OZ287664.1	24902863.5	db2b	assigned
174920at7147	OZ287664.1	58258862.0	db1b	assigned
174922at7147	OZ287660.1	159816517.5	db3a	assigned
175088at7147	OZ287661.1	67576324.0	db3b	assigned
175249at7147	OZ287664.1	103120417.5	db2b	assigned
175325at7147	OZ287664.1	90487817.5	db1b	assigned
175402at7147	OZ287660.1	121729979.5	db3a	assigned
175405at7147	OZ287661.1	43650140.0	db3a	assigned
175661at7147	OZ287663.1	91574957.0	db5	assigned
175710at7147	OZ287663.1	5172689.5	db5	assigned
175715at7147	OZ287662.1	118801512.5	db2a	assigned
175731at7147	OZ287662.1	21973218.5	db1a	assigned
175770at7147	OZ287660.1	11721526.0	db4a	assigned
175870at7147	OZ287662.1	15905414.0	db1a	assigned
175877at7147	OZ287661.1	3823240.0	db3b	assigned
175942at7147	OZ287662.1	92691867.5	db2a	assigned
176148at7147	OZ287662.1	20221428.5	db2a	assigned
176312at7147	OZ287664.1	98394618.0	db1b	assigned
176314at7147	OZ287662.1	96586394.5	db2a	assigned
176414at7147	OZ287662.1	16048501.5	db1a	assigned
176436at7147	OZ287662.1	4766889.5	db1a	assigned
176480at7147	OZ287662.1	108478623.0	db2a	assigned
176483at7147	OZ287661.1	46279528.0	db3b	assigned
176507at7147	OZ287663.1	13218650.5	db5	assigned
176512at7147	OZ287661.1	54859271.5	db3a	assigned
176583at7147	OZ287662.1	57791090.0	db1a	assigned
176599at7147	OZ287664.1	1931447.0	db2b	assigned
176618at7147	OZ287662.1	116841827.0	db2a	assigned
176674at7147	OZ287662.1	19289423.0	db1a	assigned
176776at7147	OZ287660.1	2007302.5	db4a	assigned
176783at7147	OZ287660.1	36637633.5	db5	assigned
177041at7147	OZ287661.1	68116073.5	db2a	assigned
177120at7147	OZ287660.1	163049739.0	db3a	assigned
177434at7147	OZ287661.1	99979417.0	db3b	assigned
177450at7147	OZ287664.1	87070691.0	db1b	assigned
177507at7147	OZ287662.1	23328903.0	db1a	assigned
177533at7147	OZ287663.1	108934498.0	db5	assigned
177608at7147	OZ287661.1	33102856.0	db3b	assigned
177652at7147	OZ287661.1	28807633.0	db3b	assigned
177735at7147	OZ287662.1	65103871.5	db1a	assigned
177818at7147	OZ287662.1	21363264.5	db1a	assigned
177883at7147	OZ287661.1	108519200.0	db3b	assigned
177913at7147	OZ287661.1	4668803.5	db3b	assigned
178178at7147	OZ287660.1	33835185.5	db3a	assigned
178207at7147	OZ287662.1	17940018.0	db1a	assigned
178219at7147	OZ287664.1	87898180.0	db1b	assigned
178237at7147	OZ287663.1	109924352.0	db5	assigned
178266at7147	OZ287664.1	63243367.0	db1b	assigned
178353at7147	OZ287662.1	115779767.5	db1a	assigned
178354at7147	OZ287663.1	12684108.0	db5	assigned
178536at7147	OZ287664.1	101411808.5	NA	unassigned
178759at7147	OZ287661.1	13285440.5	db3b	assigned
178820at7147	OZ287661.1	841857.5	db2b	assigned
178822at7147	OZ287662.1	16171736.5	db1a	assigned
178903at7147	OZ287663.1	100041105.5	db3b	assigned
178910at7147	OZ287661.1	6575106.5	db4a	assigned
178987at7147	OZ287663.1	84730445.5	db5	assigned
178990at7147	OZ287664.1	98194811.5	db1b	assigned
179062at7147	OZ287662.1	92347841.0	db6	assigned
179198at7147	OZ287662.1	108357253.0	db2a	assigned
179205at7147	OZ287663.1	8637329.5	db5	assigned
179363at7147	OZ287664.1	22947972.0	db2b	assigned
179461at7147	OZ287664.1	5497377.5	db2b	assigned
179741at7147	OZ287660.1	47561232.5	db4a	assigned
179778at7147	OZ287662.1	20791372.5	db1a	assigned
179870at7147	OZ287662.1	53765778.5	db1a	assigned
179947at7147	OZ287660.1	7320706.5	db4a	assigned
180001at7147	OZ287660.1	1575764.0	db4a	assigned
180122at7147	OZ287661.1	77160900.0	NA	unassigned
180254at7147	OZ287662.1	118914097.5	db2a	assigned
180257at7147	OZ287662.1	90373047.5	db1a	assigned
180262at7147	OZ287664.1	97308025.0	db1b	assigned
180334at7147	OZ287661.1	116180688.0	db1b	assigned
180405at7147	OZ287662.1	27376732.5	db5	assigned
180421at7147	OZ287660.1	5621211.0	db4a	assigned
180472at7147	OZ287663.1	106469183.5	db6	assigned
180476at7147	OZ287663.1	4622022.5	db1a	assigned
180799at7147	OZ287663.1	4497802.0	db5	assigned
180813at7147	OZ287662.1	108586627.5	db1a	assigned
180822at7147	OZ287663.1	107769818.5	db5	assigned
180842at7147	OZ287664.1	82263143.5	db1b	assigned
181020at7147	OZ287664.1	22855287.5	db2b	assigned
181073at7147	OZ287660.1	161800575.5	db1b	assigned
181091at7147	OZ287661.1	70187392.5	db3b	assigned
181105at7147	OZ287661.1	24638467.0	db3b	assigned
181338at7147	OZ287661.1	108034637.5	db4b	assigned
181362at7147	OZ287660.1	131851566.0	db3a	assigned
181433at7147	OZ287662.1	115442332.0	db1a	assigned
181571at7147	OZ287661.1	7138345.5	db3b	assigned
181624at7147	OZ287662.1	27753851.0	db1a	assigned
181802at7147	OZ287660.1	154360229.0	db3a	assigned
181851at7147	OZ287660.1	26897687.5	db4a	assigned
181903at7147	OZ287661.1	27816088.0	db4b	assigned
181909at7147	OZ287663.1	16253115.5	db5	assigned
182092at7147	OZ287664.1	74795925.5	db1b	assigned
182096at7147	OZ287663.1	78992689.5	db1a	assigned
182157at7147	OZ287660.1	159738080.0	db3a	assigned
182238at7147	OZ287661.1	26051678.5	db3b	assigned
182257at7147	OZ287660.1	157104018.0	db3a	assigned
182448at7147	OZ287662.1	33952329.0	db1a	assigned
182746at7147	OZ287662.1	11015223.5	db1a	assigned
182762at7147	OZ287660.1	24761095.5	db4a	assigned
182777at7147	OZ287664.1	72879215.5	db4a	assigned
182927at7147	OZ287664.1	95946456.0	db1b	assigned
182952at7147	OZ287663.1	107718521.0	db5	assigned
183133at7147	OZ287662.1	21310753.0	db1a	assigned
183135at7147	OZ287662.1	49476107.0	db1a	assigned
183177at7147	OZ287664.1	95164959.0	db3a	assigned
183298at7147	OZ287664.1	90037717.0	db1b	assigned
183317at7147	OZ287663.1	14515221.5	db5	assigned
183493at7147	OZ287664.1	107286821.0	db1b	assigned
183624at7147	OZ287660.1	81285683.0	NA	unassigned
183669at7147	OZ287660.1	129146979.0	db3a	assigned
183738at7147	OZ287663.1	27071381.0	db5	assigned
183899at7147	OZ287660.1	121759423.5	db3a	assigned
184064at7147	OZ287663.1	16409562.0	db5	assigned
184147at7147	OZ287660.1	160536149.0	db3a	assigned
184186at7147	OZ287664.1	90324259.0	db1b	assigned
184187at7147	OZ287660.1	15731706.0	db2b	assigned
184187at7147	OZ287660.1	82783925.0	db2b	assigned
184187at7147	OZ287660.1	82768982.0	db2b	assigned
184187at7147	OZ287660.1	82889242.0	db2b	assigned
184187at7147	OZ287660.1	82766574.0	db2b	assigned
184229at7147	OZ287662.1	4485583.5	db1a	assigned
184401at7147	OZ287660.1	155745957.0	db3a	assigned
184445at7147	OZ287662.1	28527962.5	db1a	assigned
184526at7147	OZ287663.1	17880893.5	db5	assigned
184601at7147	OZ287660.1	142012414.5	db3a	assigned
184633at7147	OZ287660.1	33629255.5	db4a	assigned
184640at7147	OZ287661.1	15878031.0	db3b	assigned
184647at7147	OZ287660.1	105499216.5	db3a	assigned
184965at7147	OZ287662.1	10284922.0	db1a	assigned
185066at7147	OZ287662.1	17973356.5	db5	assigned
185073at7147	OZ287660.1	109248741.0	db3a	assigned
185176at7147	OZ287661.1	113972847.0	db4b	assigned
185245at7147	OZ287660.1	18298868.5	db4a	assigned
185268at7147	OZ287661.1	119008596.0	db1b	assigned
185345at7147	OZ287660.1	98307412.5	db5	assigned
185360at7147	OZ287663.1	29959451.5	db5	assigned
185368at7147	OZ287660.1	5496831.0	db4a	assigned
185471at7147	OZ287662.1	71252003.5	db1a	assigned
185704at7147	OZ287660.1	132756161.5	db3a	assigned
185722at7147	OZ287661.1	3429325.5	db3b	assigned
185824at7147	OZ287660.1	25973199.5	db4a	assigned
185832at7147	OZ287662.1	46231729.0	db1a	assigned
185835at7147	OZ287660.1	140147046.0	db3a	assigned
185954at7147	CBFGKS010000250.1	37373.5	db1b	assigned
185954at7147	OZ287662.1	7357114.5	db1b	assigned
186042at7147	OZ287664.1	16421476.0	db2b	assigned
186069at7147	OZ287662.1	114972217.5	db2a	assigned
186132at7147	OZ287663.1	24609117.5	db5	assigned
186197at7147	OZ287661.1	5865682.5	db3b	assigned
186220at7147	OZ287663.1	76754367.0	NA	unassigned
186300at7147	OZ287660.1	158117941.5	db3a	assigned
186332at7147	OZ287661.1	74024501.0	db4b	assigned
186358at7147	OZ287660.1	126193089.5	db3a	assigned
186362at7147	OZ287661.1	67587851.0	db3b	assigned
186586at7147	OZ287660.1	502346.5	db4a	assigned
186601at7147	OZ287663.1	104251172.0	db5	assigned
186650at7147	OZ287661.1	19949373.0	db3b	assigned
186698at7147	OZ287661.1	107907550.0	db4b	assigned
186856at7147	OZ287662.1	50641950.5	db1a	assigned
186970at7147	OZ287660.1	119484114.0	db3a	assigned
187010at7147	OZ287664.1	14808593.0	db2b	assigned
187313at7147	OZ287661.1	15845308.0	db3b	assigned
187437at7147	OZ287662.1	114957223.5	db2a	assigned
187453at7147	OZ287660.1	94252362.0	db3a	assigned
187558at7147	OZ287663.1	6007810.5	db5	assigned
187585at7147	OZ287662.1	19314699.5	db1a	assigned
187621at7147	OZ287660.1	96314158.0	db3a	assigned
187777at7147	OZ287662.1	48202598.0	db1a	assigned
187806at7147	OZ287661.1	33216054.5	db5	assigned
187864at7147	OZ287662.1	6290045.0	db1a	assigned
187993at7147	OZ287660.1	145425904.0	db4b	assigned
188173at7147	OZ287661.1	100243349.5	db3b	assigned
188541at7147	OZ287660.1	52726752.0	db4a	assigned
188746at7147	OZ287661.1	3441688.5	db3b	assigned
188824at7147	OZ287664.1	771770.5	db2b	assigned
188966at7147	OZ287664.1	101963017.0	db1b	assigned
189185at7147	OZ287664.1	95682911.0	db1b	assigned
189269at7147	OZ287660.1	10192532.5	db4a	assigned
189418at7147	OZ287663.1	33021158.5	db5	assigned
189615at7147	OZ287663.1	56052537.0	NA	unassigned
189702at7147	OZ287663.1	6086049.0	db5	assigned
189709at7147	OZ287663.1	92894031.5	db5	assigned
189734at7147	OZ287663.1	109873979.0	db3a	assigned
189871at7147	OZ287664.1	63741806.0	db1b	assigned
189891at7147	OZ287661.1	111497911.0	db4b	assigned
190022at7147	OZ287661.1	62290755.0	db3b	assigned
190060at7147	OZ287662.1	8141488.0	db2a	assigned
190063at7147	OZ287663.1	29947358.5	db5	assigned
190114at7147	OZ287661.1	120921602.0	db4b	assigned
190150at7147	OZ287662.1	119120102.0	db2a	assigned
190176at7147	OZ287661.1	122536144.0	db4b	assigned
190195at7147	OZ287663.1	16090051.5	db5	assigned
190305at7147	OZ287660.1	114850179.5	db3a	assigned
190309at7147	OZ287661.1	33747086.5	db2a	assigned
190340at7147	OZ287660.1	36896495.0	db4a	assigned
190351at7147	OZ287661.1	28712934.5	db4b	assigned
190773at7147	OZ287663.1	45699637.0	db5	assigned
190806at7147	OZ287664.1	93805477.5	db1b	assigned
190815at7147	OZ287664.1	1284175.0	db4a	assigned
190820at7147	OZ287660.1	24140271.0	db4a	assigned
190896at7147	OZ287661.1	62382841.0	db3b	assigned
191072at7147	OZ287662.1	111441406.5	db2a	assigned
191118at7147	OZ287663.1	3043785.0	db5	assigned
191233at7147	OZ287664.1	91659986.5	db1b	assigned
191269at7147	OZ287660.1	85567410.0	db3a	assigned
191342at7147	OZ287661.1	23143729.5	db3b	assigned
191396at7147	OZ287663.1	78943093.0	db2a	assigned
191479at7147	OZ287664.1	7586271.0	db2b	assigned
191822at7147	OZ287664.1	96171881.0	db1b	assigned
191851at7147	OZ287664.1	100594176.5	db1b	assigned
191941at7147	OZ287664.1	1653664.5	db2b	assigned
191962at7147	OZ287660.1	110099604.5	db3a	assigned
191968at7147	OZ287662.1	49356121.5	db1a	assigned
191981at7147	OZ287662.1	47189218.5	db2b	assigned
192144at7147	OZ287662.1	62669508.5	db1a	assigned
192217at7147	OZ287661.1	100763621.5	db3b	assigned
192253at7147	OZ287660.1	28731414.0	NA	unassigned
192335at7147	OZ287660.1	118348584.0	db3a	assigned
192402at7147	OZ287664.1	94046836.0	db1b	assigned
192411at7147	OZ287664.1	1660971.5	db2b	assigned
192487at7147	OZ287660.1	47546685.5	db4a	assigned
192573at7147	OZ287664.1	25658713.5	db2b	assigned
192597at7147	OZ287660.1	36070897.0	db3a	assigned
192665at7147	OZ287660.1	33861286.0	db1b	assigned
192868at7147	OZ287663.1	8267336.5	db5	assigned
192881at7147	OZ287664.1	81247705.5	db1b	assigned
192958at7147	OZ287661.1	115562877.0	db4b	assigned
193077at7147	OZ287660.1	131753702.5	db3a	assigned
193108at7147	OZ287660.1	124717126.5	db3a	assigned
193127at7147	OZ287660.1	19007092.0	db4a	assigned
193196at7147	OZ287664.1	101355702.5	db1b	assigned
193386at7147	OZ287662.1	18357936.5	db1a	assigned
193405at7147	OZ287660.1	14372281.5	db4a	assigned
193528at7147	OZ287661.1	97110878.5	db5	assigned
193600at7147	OZ287663.1	75676969.0	db5	assigned
193617at7147	OZ287663.1	29777510.5	db5	assigned
193652at7147	OZ287660.1	124423994.5	db3a	assigned
193698at7147	OZ287660.1	69922679.5	NA	unassigned
193727at7147	OZ287660.1	121049320.5	NA	unassigned
193757at7147	OZ287661.1	12701199.5	db3b	assigned
193781at7147	OZ287663.1	10143248.5	db5	assigned
193917at7147	OZ287661.1	5212353.0	db4b	assigned
193941at7147	OZ287660.1	21112955.5	db4a	assigned
193947at7147	OZ287661.1	106969037.0	db4b	assigned
193949at7147	OZ287662.1	52137503.0	db2a	assigned
194212at7147	OZ287662.1	42146315.0	db1a	assigned
194287at7147	OZ287662.1	14697388.5	db1a	assigned
194345at7147	OZ287664.1	7927548.5	db2b	assigned
194370at7147	OZ287663.1	49584852.5	db5	assigned
194578at7147	OZ287660.1	159477834.0	db3a	assigned
194600at7147	OZ287664.1	8179365.5	db2b	assigned
194613at7147	OZ287663.1	91775282.5	db5	assigned
194811at7147	OZ287664.1	16818631.0	db2b	assigned
194890at7147	OZ287660.1	119242215.5	db3a	assigned
195027at7147	OZ287661.1	5983835.0	db3b	assigned
195027at7147	OZ287661.1	5947892.5	db3b	assigned
195060at7147	OZ287661.1	25104899.5	db4b	assigned
195214at7147	OZ287661.1	107518075.5	db3b	assigned
195218at7147	OZ287660.1	109377769.5	NA	unassigned
195384at7147	OZ287662.1	27685657.0	db1a	assigned
195477at7147	OZ287660.1	142772963.0	db3a	assigned
195495at7147	OZ287660.1	161252222.5	db1b	assigned
195531at7147	OZ287660.1	155711348.0	db3a	assigned
195925at7147	OZ287663.1	3460178.5	db5	assigned
195977at7147	OZ287660.1	141332205.0	db3a	assigned
196109at7147	OZ287662.1	27147131.0	db1a	assigned
196120at7147	OZ287661.1	115946482.0	db4b	assigned
196145at7147	OZ287663.1	55085061.5	db5	assigned
196269at7147	OZ287660.1	161950879.0	db3a	assigned
196429at7147	OZ287660.1	5570555.5	db4a	assigned
196431at7147	OZ287664.1	92645875.0	db1b	assigned
196501at7147	OZ287662.1	53408114.0	db1a	assigned
196881at7147	OZ287664.1	79256881.0	db1b	assigned
196974at7147	OZ287662.1	96536298.5	db2a	assigned
196989at7147	OZ287664.1	28892149.5	db2b	assigned
197070at7147	OZ287661.1	983003.0	db3b	assigned
197135at7147	OZ287661.1	114153710.5	db4b	assigned
197152at7147	OZ287661.1	119257777.5	db4b	assigned
197174at7147	OZ287662.1	16649448.5	db2b	assigned
197196at7147	OZ287661.1	56249785.0	db3b	assigned
197207at7147	OZ287661.1	3076063.5	db3b	assigned
197278at7147	OZ287661.1	104064194.0	db4a	assigned
197370at7147	OZ287663.1	49477633.0	db5	assigned
197375at7147	OZ287660.1	137785889.5	db3a	assigned
197411at7147	OZ287662.1	115355220.0	db1a	assigned
197434at7147	OZ287660.1	144426.5	db4a	assigned
197467at7147	OZ287663.1	51013248.0	db5	assigned
197512at7147	OZ287661.1	54096152.0	db5	assigned
197539at7147	OZ287660.1	154582823.5	db3a	assigned
197548at7147	OZ287664.1	105193516.0	db1b	assigned
197569at7147	OZ287662.1	90465155.5	db2a	assigned
197632at7147	OZ287660.1	131366365.5	db4a	assigned
197691at7147	OZ287662.1	42134148.5	db1a	assigned
197783at7147	OZ287664.1	97322844.5	db1b	assigned
197875at7147	OZ287660.1	97778249.5	db3a	assigned
197894at7147	OZ287661.1	105800555.0	db3b	assigned
197948at7147	OZ287661.1	106245648.5	db3b	assigned
197958at7147	OZ287662.1	55452812.5	db1a	assigned
198148at7147	OZ287664.1	16338443.0	db2b	assigned
198185at7147	OZ287663.1	91786930.5	db5	assigned
198230at7147	OZ287664.1	100745738.0	db2a	assigned
198277at7147	OZ287660.1	10228301.0	db4a	assigned
198415at7147	OZ287664.1	92777340.0	db1b	assigned
198499at7147	OZ287663.1	11523563.5	db5	assigned
198673at7147	OZ287661.1	112340846.5	db4b	assigned
198742at7147	OZ287663.1	107114124.0	db4a	assigned
199143at7147	OZ287663.1	41326957.5	db5	assigned
199405at7147	OZ287660.1	93241455.0	db3a	assigned
199444at7147	OZ287661.1	68642078.0	db3b	assigned
199473at7147	OZ287662.1	3279369.5	db1a	assigned
199531at7147	OZ287660.1	530656.5	db4a	assigned
199566at7147	OZ287663.1	56937412.5	db5	assigned
199581at7147	OZ287660.1	19878853.0	db5	assigned
199691at7147	OZ287661.1	104073145.0	NA	unassigned
